experiment,T,pctl,rep,fold,test_positive_rate,model,accuracy,precision,recall,f1,roc_auc,pr_auc,task_seconds
horizon,4,75,1,2,0.24899598393574296,GCN,80.72289156626506,56.86274509803921,93.54838709677419,70.73170731707317,0.9615318268069691,0.9306728840795602,83.5
horizon,4,75,1,2,0.24899598393574296,GraphSAGE,99.59839357429718,98.4126984126984,100.0,99.2,0.9993099879247886,0.9978281662616181,83.5
horizon,4,75,1,2,0.24899598393574296,GAT-LR,97.18875502008032,95.08196721311475,93.54838709677419,94.3089430894309,0.994997412454718,0.98691998172777,83.5
horizon,4,75,1,3,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,83.6
horizon,4,75,1,3,0.24899598393574296,Degree,77.91164658634538,100.0,11.29032258064516,20.28985507246377,0.9884854234949112,0.9685407174779677,83.6
horizon,4,75,1,3,0.24899598393574296,Eigenvector,79.11646586345381,100.0,16.129032258064516,27.77777777777778,0.9888735552872175,0.962190954466211,83.6
horizon,4,75,1,3,0.24899598393574296,LogReg,95.58232931726907,84.93150684931507,100.0,91.85185185185185,0.9981887183025703,0.9946066089465476,83.6
horizon,4,75,1,3,0.24899598393574296,RandomForest,96.78714859437751,88.57142857142857,100.0,93.93939393939394,0.9987062273589788,0.9962775746081586,83.6
horizon,4,75,1,3,0.24899598393574296,MLP,98.39357429718876,95.3125,98.38709677419355,96.82539682539682,0.999568742452993,0.9987435503564535,83.6
horizon,4,75,1,3,0.24899598393574296,GCN,90.76305220883533,73.49397590361446,98.38709677419355,84.13793103448276,0.9910298430222529,0.9760246393382541,83.6
horizon,4,75,1,3,0.24899598393574296,GraphSAGE,97.59036144578313,91.17647058823529,100.0,95.38461538461539,0.9988787303777816,0.9967178069681284,83.6
horizon,4,75,1,3,0.24899598393574296,GAT-LR,91.16465863453816,73.80952380952381,100.0,84.93150684931507,0.9654993962394343,0.836399879534701,83.6
horizon,4,75,1,4,0.25301204819277107,Majority,74.69879518072288,0.0,0.0,0.0,0.5,0.25301204819277107,83.1
horizon,4,75,1,4,0.25301204819277107,Degree,79.11646586345381,100.0,17.46031746031746,29.72972972972973,0.9916794674859191,0.9745886356408169,83.1
