gene,ic,label,degree,score_LogReg,score_RandomForest,score_GradBoost,score_MLP,score_GCN,score_GraphSAGE,score_GAT-LR,sfari_score,eagle,syndromic
DENND2B,0.0032369477911646,0,3,4.40400020466911e-06,0.0,0.00015450838195713896,1.7491784161179796e-07,0.0006778988219764415,0.005836763225886491,0.028806230008698572,3.0,,1.0
EXT1,0.0081204819277108,0,10,3.912421312080025e-05,0.0,0.00013736092837407865,5.08453039618281e-07,0.01737797873301794,0.005815252955873293,0.028796894910556148,2.0,,0.0
GGNBP2,0.0054618473895582,0,4,8.19841949677325e-06,0.0,0.0001367402872061716,7.252372184160087e-07,0.04171713053501529,0.0017200480196372138,0.028778436429128855,2.0,,0.0
LRFN5,0.0428915662650602,0,26,0.03304018669960825,0.0,0.0001642833861338096,0.00024743334738939647,0.17315908521413803,0.017038800402758625,0.028718500077957287,2.0,,0.0
SEZ6L2,0.0052690763052208,0,4,8.703812439890136e-06,0.0,0.00016051332615344357,6.621248265694048e-08,0.03693523191032,0.003006652190689795,0.028676331668783916,2.0,,0.0
BCKDK,0.0183855421686747,0,11,0.00028938822847247576,0.0,0.00013463206240977104,3.0875037700462925e-07,0.03872096021859761,0.0021438986001749427,0.02867416625648822,1.0,3.1,0.0
GLS,0.0063775100401606,0,7,1.531145660784682e-05,0.0,0.00015679053013472295,2.5062517008451568e-08,0.00021368260149848836,0.01457395870238543,0.028657950528305776,3.0,,0.0
SHOX,0.0109477911646586,0,7,3.349470703430319e-05,0.0,0.00013765217196298206,4.521292898439375e-08,0.03506913280580193,0.0059325340398914345,0.028654619878011545,2.0,,0.0
PAFAH1B2,0.0103132530120481,0,8,5.079876477886442e-05,0.0,0.00012411434993577189,1.7872913466452521e-07,0.03428425430320203,0.0026903396968817593,0.028596725753039218,2.0,,0.0
LHX2,0.0222811244979919,0,26,0.003546730007555781,0.0,0.00016659201832952607,2.7560430931539934e-05,0.035681442172062816,0.005919733857102698,0.02859027008321391,2.0,,0.0
ABCA13,0.0071164658634538,0,8,2.179658314619989e-05,0.0,0.00015204145638209745,1.5275015948304805e-06,0.04439093816136752,0.0069819822964903595,0.028501339357897337,2.0,,0.0
SRGAP3,0.0176144578313253,0,13,0.00030727252610865803,0.0,0.00015620249600255932,8.910996163296532e-07,0.3328513614833355,0.002983679362438468,0.028397810555190084,2.0,,0.0
ELAVL2,0.0440160642570281,0,24,0.08173686323670096,0.0025,0.00016369012073726627,0.0006467102418248813,0.2140944954007864,0.014704909618558304,0.028380785472108983,2.0,,0.0
SDC2,0.0231807228915662,0,17,0.0013896575561566137,0.0,0.00017063578301364815,2.5623587141500775e-06,0.048963233617541846,0.01847346473007827,0.028379671961374697,2.0,,0.0
PCDH9,0.0175582329317269,0,9,8.82178961557605e-05,0.0,0.00015461529766099574,5.813556348316338e-06,0.08921771333552897,0.004318864924685251,0.02833687638107174,2.0,,0.0
ATP1A1,0.0285381526104417,0,15,0.003381258886625298,0.003,0.00014024255627171473,9.49344939316375e-06,0.008275627946034092,0.007417490312226123,0.028292660946286734,2.0,,1.0
G3BP2,0.0321686746987951,0,24,0.04001234753639285,0.002,0.00016290335001447633,0.0003344763352963869,0.45126234740018845,0.01768383852640909,0.02823449611589457,2.0,,0.0
SLC35G1,0.0040240963855421,0,2,1.4888344881372958e-06,0.0,0.00015542500524074252,1.0122199231776597e-09,0.030378763971384615,0.010442945756949484,0.028172525763380918,2.0,,0.0
GLO1,0.0102248995983935,0,12,4.8696030979068224e-05,0.0,0.0001480423697184817,6.813586766052737e-08,0.01982194996344333,0.006246680353043132,0.02816735956041029,2.0,,0.0
PBX1,0.0423212851405622,0,23,0.05254373393097325,0.03799999999999999,0.00021065753377712523,0.0012153956060876523,0.629831463098526,0.00436750025654882,0.028082249934300307,2.0,,0.0
PDCD1,0.0375903614457831,0,21,0.021652397414326514,0.002,0.00014799079204586273,0.00019931878736743758,0.15519950166344643,0.006031993429473914,0.028074878290798373,2.0,,0.0
SRSF11,0.0281204819277108,0,26,0.007148945049259284,0.0,0.00013718133884980946,0.00021211645748142816,0.05460488271023678,0.024088183592883443,0.028067257495844933,2.0,,0.0
LNPK,0.0030281124497991,0,2,1.2183941547049152e-06,0.0,0.00013244707302985013,4.400534294452704e-10,0.03009026048675878,0.002932693806382281,0.02805412228813373,,,1.0
PTPRS,0.0538795180722891,0,33,0.4506943325274806,0.245,0.0006752474345584567,0.18017033892872106,0.7644200176000595,0.0739291375502944,0.028034627803208423,3.0,,0.0
IL1R2,0.0077028112449799,0,8,1.8859014334768883e-05,0.0,0.00016599969652967352,6.947357905944951e-08,0.053059620564454235,0.01237164472665242,0.02800354371245728,2.0,,0.0
CUX2,0.0250602409638554,0,25,0.005574396251284652,0.0005,0.0001539083223291534,0.00010297996168888894,0.05127099875244312,0.01242686341144772,0.027997583812510805,2.0,,1.0
ATP2B1,0.029293172690763,0,17,0.003072128925737559,0.0,0.0001552057205201508,1.0324188313940767e-05,0.0616830712006049,0.014591545177620846,0.027945498062763363,3.0,,1.0
HERC2,0.0270441767068273,0,17,0.0074607894902333615,0.0,0.00013877101725991357,2.5730062225496294e-05,0.5508565083146095,0.013558322153983227,0.027839647882501595,,,1.0
ELOVL2,0.0033895582329317,0,2,7.912985629142376e-07,0.0,0.00015209350496647945,4.589603582502588e-10,0.13883249275386333,0.0023529345048077916,0.027752787417235525,2.0,,0.0
SLC9A1,0.0298795180722891,0,22,0.008201296194695831,0.0035,0.00015402811219473444,2.186120219085462e-05,0.4364152103662491,0.013724510720273031,0.027716471877965887,3.0,,1.0
PLPPR4,0.0022489959839357,0,1,3.9615043266661015e-07,0.0,0.00015576909990985734,5.305477694629733e-10,0.022787011995475403,0.00613189182621863,0.027697277104493878,3.0,,0.0
ANKRD17,0.0175662650602409,0,13,0.00018959394267835391,0.0,0.0001539013868807133,2.566229994790559e-06,0.13050268031656742,0.012857795114996472,0.027673300999857986,2.0,,1.0
DOP1A,0.0021204819277108,0,3,6.779580231590425e-07,0.0,0.00016275783250256938,9.059767356414489e-09,0.033307680481353255,0.004992216393730965,0.0276444588139384,3.0,,0.0
UPF3B,0.0215421686746987,0,19,0.0007510633037647398,0.0,0.00015103159347747456,3.414386157607944e-05,0.023249928713131,0.015054159267740804,0.02751590662735018,1.0,,1.0
LAMA1,0.0223694779116465,0,15,0.0006783432820152165,0.0,0.00014572728763793277,3.8469699794142874e-06,0.0301811125341942,0.009319538380742488,0.02744475242070621,2.0,,0.0
FBN1,0.0248915662650602,0,17,0.0018693747598311243,0.0,0.00015753572153960854,1.1006705267908543e-05,0.04553408855872476,0.01286095459978446,0.027386352434405126,2.0,,0.0
TCF12,0.0306024096385542,0,17,0.00767336591658141,0.0,0.00014367011711454559,0.00012310430826436482,0.611725702881813,0.0019631214255753093,0.027324551061932212,3.0,,0.0
GSTM1,0.0082248995983935,0,6,1.9360396880735027e-05,0.0,0.0001723454865388227,1.1743435334277436e-08,0.08936254866421223,0.01445168928638347,0.027323384420014918,2.0,,0.0
SEMA5A,0.0305140562248995,0,25,0.009707765859278988,0.0,0.00016660650754681948,6.760481819941006e-05,0.12870540795847774,0.026143217868863644,0.027281104055873584,2.0,,0.0
SOX6,0.0409477911646586,0,20,0.023538891248253056,0.0005,0.00015757073879085615,0.00012815039612597276,0.38597482070326805,0.01849670350793535,0.02727132929430809,,,1.0
MYO5A,0.0479437751004016,0,30,0.16832741701124998,0.002,0.00021961354519275467,0.002171761310838756,0.06572592683733092,0.02052211348382116,0.027209772844798863,2.0,,0.0
PLXNA4,0.019437751004016,0,19,0.0009199296019835184,0.0,0.00013663517738904567,8.078675098004852e-06,0.006571123706297522,0.011855545002619098,0.027070522562903664,2.0,,0.0
GSPT2,0.0097670682730923,0,10,5.3440484813853116e-05,0.0,0.00014367011711454559,6.785224316553751e-06,0.05857267853571102,0.003911375252648064,0.0268348998380612,3.0,,0.0
KIF1A,0.0421606425702811,0,33,0.10137659809420907,0.027000000000000003,0.00018712865274133085,0.0009518271839920784,0.053021483596901314,0.022951258630200755,0.02676459066375126,2.0,2.95,1.0
MSL2,0.0338795180722891,0,20,0.029050039326225918,0.0,0.0001484536492627846,0.00039747784299187675,0.6881828531622887,0.0031741925062416243,0.026712125960330013,3.0,,0.0
RAB11FIP5,0.0026265060240963,0,2,7.719662938414873e-07,0.0,0.0001432455577413905,4.870490192600118e-10,0.01862436718036741,0.0012845294269568281,0.026501961311346633,2.0,,0.0
EN2,0.0112851405622489,0,7,4.293436532450986e-05,0.0,0.00016210685991005418,6.304957101633416e-08,0.28819428756833076,0.003906729877279247,0.02643405898760065,2.0,,0.0
KCNH7,0.012152610441767,0,9,3.282334888393698e-05,0.0,0.0001513239299462026,7.608514548421029e-06,0.047510490453051446,0.007418769211850404,0.02641961387417496,3.0,,0.0
NPAS2,0.0279196787148594,0,19,0.008337753340396319,0.0,0.00014549658085698787,0.0001256106335647346,0.43438415601849556,0.01414257412834781,0.026382154292903193,2.0,,0.0
APBB1,0.0424578313253012,0,22,0.07017428086066044,0.0,0.00015088986461526895,0.000483675652931707,0.6447160243988037,0.017445322816755038,0.02637772069021673,2.0,4.95,0.0
WASF1,0.0339036144578313,0,18,0.01693312141076237,0.004,0.00016845929159001397,0.00010650404933260102,0.4621908888220787,0.015338598185632213,0.026291796738007633,,,1.0
RPS6KA2,0.040714859437751,0,21,0.08163828154287459,0.016,0.000182795967334272,0.0009837032893758495,0.7722326219081879,0.037321597348636715,0.02625615254510194,2.0,,0.0
ANP32A,0.0239518072289156,0,11,0.0020536771754687422,0.0,0.00015180099428818518,2.519697288361865e-05,0.5982060953974724,0.002379432678441429,0.026216074599162198,1.0,3.1,0.0
AHNAK,0.0256064257028112,0,18,0.004167736917568973,0.0005,0.00015213337948781887,4.395722925599898e-06,0.09459046061965637,0.013458741712885747,0.026116905517483247,2.0,,0.0
HOXA1,0.0372530120481927,0,11,0.018130683264141658,0.0045000000000000005,0.00016280041217133954,5.8470725764678466e-05,0.6687031239271164,4.053024404271355e-05,0.026090044149292127,,,1.0
MUC12,0.0026024096385542,0,6,1.8755917285133417e-06,0.0,0.0001420157823867564,3.935606988175395e-08,0.019171294771787584,0.009029900771565735,0.02607088483602596,2.0,,0.0
KCNC2,0.0313172690763052,0,24,0.007926056102031002,0.0005,0.00015353817780795187,0.00022274009869935834,0.04487958540932235,0.007547464352512634,0.025857196960715777,3.0,,0.0
PHIP,0.0394457831325301,0,28,0.08862539112514829,0.0435,0.0004202231463682146,0.002419996946114227,0.697547122836113,0.01225877179918566,0.025845839154499117,1.0,,1.0
