gene,ic_T1,ic_T2,ic_T3,ic_T4,ic_T5
KCNC2,0.004698795180722892,0.03131726907630522,0.1773413654618474,0.5242248995983936,0.7468353413654618
KCND2,0.009582329317269076,0.08081927710843373,0.3365381526104418,0.6827389558232931,0.8044257028112449
KCND3,0.0065783132530120485,0.044971887550200804,0.22816867469879518,0.5955261044176707,0.7819759036144578
KCNH1,0.003887550200803213,0.032819277108433735,0.1938152610441767,0.528714859437751,0.7553413654618474
KCNH5,0.003285140562248996,0.022433734939759035,0.15448995983935743,0.47492369477911645,0.7361124497991968
KCNH7,0.0021767068273092368,0.012152610441767069,0.07982329317269077,0.27553413654618475,0.5577991967871486
KCNJ10,0.005325301204819277,0.043373493975903614,0.2467710843373494,0.5825301204819278,0.782144578313253
KCNJ15,0.0015823293172690764,0.005622489959839358,0.0391566265060241,0.17277911646586344,0.3659116465863454
KCNMA1,0.006305220883534137,0.046562248995983935,0.262570281124498,0.5959759036144578,0.7858714859437751
KCNN2,0.003461847389558233,0.0268995983935743,0.15395180722891566,0.4838714859437751,0.7239116465863454
KCNQ2,0.012987951807228915,0.10327710843373494,0.40766265060240964,0.7138714859437751,0.8100562248995984
KCNQ3,0.00872289156626506,0.06422489959839357,0.30362248995983937,0.6527550200803213,0.7985783132530121
KCNS3,0.0029156626506024095,0.015309236947791165,0.08563052208835341,0.35008032128514055,0.6681767068273092
KCTD13,0.002168674698795181,0.01351004016064257,0.10632931726907631,0.3493012048192771,0.5347791164658634
KDM1A,0.01620883534136546,0.14075502008032129,0.4612128514056225,0.7385140562248996,0.8157028112449799
KDM1B,0.0070602409638554214,0.054305220883534136,0.2723132530120482,0.622578313253012,0.7824096385542169
KDM2A,0.008682730923694778,0.08297188755020081,0.33880321285140563,0.6680642570281125,0.8013815261044177
KDM2B,0.007453815261044177,0.07751004016064257,0.31771887550200806,0.6629638554216868,0.8004417670682731
KDM3A,0.006939759036144578,0.06891566265060241,0.3198152610441767,0.6636144578313253,0.7996465863453815
KDM3B,0.007550200803212851,0.07640160642570282,0.32831325301204817,0.6777991967871486,0.8022329317269077
KDM4B,0.007140562248995984,0.07597590361445783,0.35005622489959837,0.6679196787148595,0.7994779116465863
KDM4C,0.00521285140562249,0.054803212851405624,0.2738313253012048,0.5945060240963855,0.7770200803212851
KDM5A,0.009630522088353414,0.08217670682730924,0.3434618473895582,0.6753092369477912,0.8035100401606425
KDM5B,0.009911646586345382,0.09910843373493976,0.40325301204819275,0.710706827309237,0.8109638554216867
KDM5C,0.014008032128514055,0.13013654618473897,0.47968674698795183,0.7512369477911647,0.814859437751004
KDM6A,0.01953413654618474,0.15524497991967873,0.5025863453815261,0.7534618473895582,0.8182570281124498
KDM6B,0.014240963855421687,0.1296546184738956,0.44706827309236946,0.7304658634538153,0.8132771084337349
KHDRBS2,0.002192771084337349,0.014971887550200803,0.11661044176706828,0.3780722891566265,0.5589638554216867
KIAA0232,0.0012048192771084338,0.004088353413654619,0.037799196787148596,0.13801606425702811,0.23636144578313253
KIF13B,0.0018072289156626507,0.01297991967871486,0.0732289156626506,0.2698714859437751,0.5587630522088354
KIF14,0.003975903614457831,0.021445783132530122,0.15183132530120483,0.47320481927710845,0.7323052208835341
KIF1A,0.005975903614457831,0.042160642570281126,0.23657831325301204,0.6054216867469879,0.7780883534136546
KIF5C,0.004016064257028112,0.0309718875502008,0.20632128514056225,0.5525301204819277,0.7549156626506024
KIRREL3,0.0028353413654618473,0.014931726907630522,0.1170281124497992,0.36290763052208835,0.5924819277108434
KIZ,0.0012530120481927711,0.0028514056224899598,0.01402409638554217,0.06863453815261045,0.19670682730923694
KLF16,0.0015662650602409638,0.01195983935742972,0.07934136546184739,0.24397590361445784,0.3872048192771084
KLF7,0.0014939759036144578,0.005959839357429719,0.04195983935742972,0.17744578313253012,0.3340160642570281
KLHL20,0.002184738955823293,0.008546184738955824,0.06319678714859438,0.2854377510040161,0.5700562248995984
KMT2A,0.016979919678714858,0.14416867469879519,0.46951807228915665,0.7429879518072289,0.8162730923694779
KMT2B,0.007734939759036144,0.0814859437751004,0.33551004016064256,0.6698232931726907,0.7984819277108434
KMT2C,0.01481124497991968,0.13057831325301206,0.460144578313253,0.7380883534136546,0.8160883534136546
KMT2D,0.014473895582329317,0.13291566265060242,0.4625622489959839,0.7462489959839358,0.8147550200803213
KMT2E,0.010313253012048192,0.08701204819277109,0.35773493975903614,0.6825943775100402,0.8048032128514057
KMT5B,0.007020080321285141,0.06681124497991968,0.3308273092369478,0.6843212851405622,0.7999598393574298
KNG1,0.00606425702811245,0.04024899598393574,0.2376867469879518,0.6084899598393574,0.7792610441767068
KPTN,0.0016626506024096386,0.007164658634538153,0.07118072289156627,0.2677991967871486,0.4096867469879518
KRR1,0.0033333333333333335,0.0163855421686747,0.13118072289156626,0.4408433734939759,0.7050682730923695
KSR2,0.0020883534136546186,0.01442570281124498,0.12085140562248996,0.4211004016064257,0.640441767068273
LAMA1,0.0033172690763052207,0.022369477911646587,0.13798393574297188,0.43938152610441766,0.709726907630522
LAMB1,0.0032048192771084337,0.016,0.11461847389558233,0.38632128514056224,0.6676144578313253
LARP1,0.004666666666666667,0.05028112449799197,0.274995983935743,0.5773815261044176,0.7723132530120482
LAS1L,0.0034779116465863454,0.030730923694779116,0.188,0.5036064257028112,0.6951244979919678
LDB1,0.004184738955823293,0.03242570281124498,0.2021124497991968,0.5457590361445783,0.7456305220883535
LDLR,0.0029477911646586343,0.01672289156626506,0.11326104417670682,0.40634538152610444,0.6919759036144578
LEMD3,0.0025622489959839356,0.026963855421686746,0.1773413654618474,0.4867951807228916,0.737285140562249
LEO1,0.0063855421686746985,0.0656144578313253,0.30091566265060243,0.6581285140562249,0.7944738955823293
LEP,0.007927710843373494,0.07613654618473896,0.38555020080321284,0.7215903614457831,0.808289156626506
LHX2,0.005068273092369478,0.022281124497991966,0.13796787148594378,0.4649156626506024,0.7339277108433735
LILRB2,0.002329317269076305,0.011678714859437752,0.0758714859437751,0.33329317269076303,0.5892530120481928
LIN7B,0.00497991967871486,0.048329317269076306,0.2553574297188755,0.59485140562249,0.7886907630522089
LMX1B,0.004152610441767068,0.022706827309236947,0.15001606425702813,0.5108353413654618,0.7152610441767068
LNPK,0.0011244979919678715,0.003028112449799197,0.01233734939759036,0.07416064257028113,0.14622489959839358
LRBA,0.0012208835341365463,0.002546184738955823,0.010377510040160643,0.052907630522088356,0.18415261044176706
LRFN2,0.0033092369477911647,0.03971887550200803,0.20971084337349397,0.5534618473895583,0.7500080321285141
LRFN5,0.005228915662650603,0.042891566265060244,0.2345301204819277,0.5754698795180723,0.7803373493975904
LRP1,0.003823293172690763,0.03053012048192771,0.18350200803212852,0.5502008032128514,0.7325381526104418
LRP2,0.00508433734939759,0.03253012048192771,0.20217670682730923,0.5977188755020081,0.7719839357429719
LRRC1,0.0014538152610441767,0.009373493975903615,0.048714859437751,0.24905220883534138,0.42173493975903614
LRRC4,0.002714859437751004,0.026779116465863454,0.17599196787148594,0.43832128514056223,0.668289156626506
LRRC4C,0.003325301204819277,0.03114859437751004,0.18997590361445782,0.4962008032128514,0.762722891566265
LZTR1,0.003502008032128514,0.03588755020080321,0.2340562248995984,0.5697911646586346,0.7582409638554217
LZTS2,0.0018875502008032128,0.029919678714859437,0.19759036144578312,0.47615261044176704,0.619004016064257
MACF1,0.002859437751004016,0.02023293172690763,0.12343775100401606,0.4392208835341365,0.6650843373493975
MACROD2,0.002995983935742972,0.01691566265060241,0.1262248995983936,0.45644979919678713,0.700433734939759
MADD,0.00193574297188755,0.007759036144578313,0.03389558232931727,0.17660240963855423,0.40603212851405623
MAGEC3,0.0016305220883534137,0.013751004016064257,0.1142570281124498,0.3414859437751004,0.42131726907630523
MAGEL2,0.003172690763052209,0.02081124497991968,0.122570281124498,0.479855421686747,0.7142329317269076
MAN1B1,0.0017108433734939759,0.00308433734939759,0.009558232931726907,0.07571084337349397,0.2272289156626506
MAOA,0.007927710843373494,0.06495582329317269,0.3486345381526104,0.6855261044176707,0.8021044176706827
MAOB,0.008441767068273093,0.06841767068273093,0.3461526104417671,0.6964417670682731,0.8091084337349398
MAP1A,0.0026586345381526106,0.029606425702811245,0.21136546184738955,0.517277108433735,0.6985943775100402
MAP1B,0.007188755020080321,0.08129317269076305,0.38090763052208837,0.715429718875502,0.8040642570281125
MAP4K1,0.0018634538152610442,0.004730923694779117,0.03491566265060241,0.18771887550200803,0.3664176706827309
MAP4K4,0.0017590361445783134,0.013052208835341365,0.10010441767068273,0.3558393574297189,0.5925060240963855
MAPK3,0.01853815261044177,0.1541847389558233,0.5477429718875502,0.7736947791164659,0.821991967871486
MAPK8IP1,0.0033975903614457833,0.020473895582329316,0.1395261044176707,0.44707630522088354,0.7143132530120482
MAPK8IP3,0.002859437751004016,0.0218714859437751,0.12495582329317269,0.4759036144578313,0.6768514056224899
MAPT,0.014040160642570281,0.14281927710843373,0.5159196787148594,0.7715502008032129,0.8198313253012048
MARK1,0.0025622489959839356,0.020160642570281124,0.1427550200803213,0.43133333333333335,0.6584899598393574
MARK2,0.0038313253012048193,0.03118875502008032,0.20853815261044176,0.538144578313253,0.7568755020080321
MAST1,0.0010763052208835342,0.008289156626506025,0.07339759036144579,0.16670682730923694,0.33632128514056225
MAST3,0.0013012048192771084,0.009534136546184738,0.07259437751004016,0.26502008032128516,0.3353734939759036
MBD1,0.0020481927710843373,0.014385542168674699,0.12079518072289157,0.3940722891566265,0.629718875502008
MBD3,0.004305220883534137,0.048803212851405625,0.25823293172690764,0.6016465863453815,0.7494859437751004
MBD4,0.0029156626506024095,0.023301204819277107,0.17079518072289157,0.47685140562248995,0.6986024096385542
MBD5,0.004449799196787149,0.04187951807228916,0.26579116465863456,0.6400722891566265,0.7665943775100401
MBD6,0.0015662650602409638,0.006257028112449799,0.06111646586345382,0.23338955823293173,0.4875180722891566
MBOAT7,0.0009397590361445783,0.0014698795180722892,0.007654618473895583,0.031100401606425705,0.0935983935742972
MCM4,0.0045943775100401605,0.0407710843373494,0.22641767068273091,0.563140562248996,0.7588353413654618
MCM6,0.004200803212851405,0.03644979919678715,0.21699598393574296,0.5902650602409638,0.757855421686747
MCPH1,0.0035582329317269076,0.02242570281124498,0.1563694779116466,0.45473092369477913,0.6929397590361446
MDGA1,0.0028433734939759038,0.023429718875502006,0.1465140562248996,0.4738072289156626,0.7216546184738956
MDGA2,0.003943775100401606,0.032835341365461845,0.1836144578313253,0.5389397590361446,0.7520642570281124
MECP2,0.021429718875502008,0.2039116465863454,0.593285140562249,0.7847228915662651,0.8245542168674699
MED12L,0.002497991967871486,0.015196787148594378,0.0999437751004016,0.3584016064257028,0.5876867469879518
MED13,0.005461847389558233,0.05118875502008032,0.26485140562248993,0.6222008032128514,0.7836546184738956
MED13L,0.009028112449799197,0.0791004016064257,0.3561847389558233,0.6936385542168675,0.8043453815261045
MED23,0.004562248995983936,0.042658634538152614,0.23763052208835342,0.571582329317269,0.7813092369477912
MEF2C,0.008610441767068273,0.09646586345381526,0.4222570281124498,0.7313654618473896,0.8124979919678715
MEGF10,0.002706827309236948,0.020297188755020082,0.1308433734939759,0.3923293172690763,0.6446586345381526
MEGF11,0.001461847389558233,0.005598393574297189,0.04569477911646586,0.16978313253012048,0.34369477911646584
MEIS2,0.003983935742971887,0.020763052208835342,0.14973493975903615,0.4798152610441767,0.7142088353413655
MET,0.009718875502008032,0.08730923694779116,0.4436626506024096,0.7360240963855421,0.8116385542168675
METTL14,0.0038393574297188753,0.049309236947791164,0.27959839357429717,0.6394859437751004,0.7816064257028112
METTL26,0.0009558232931726907,0.001068273092369478,0.001108433734939759,0.0018473895582329317,0.0017269076305220883
MFRP,0.0009477911646586345,0.003285140562248996,0.022080321285140564,0.07773493975903614,0.1473574297188755
MIB1,0.0019839357429718876,0.009983935742971888,0.06633734939759037,0.2411004016064257,0.4242730923694779
MINK1,0.0028514056224899598,0.022096385542168674,0.1459277108433735,0.49569477911646587,0.7333333333333333
MKRN1,0.0018473895582329317,0.01775100401606426,0.10231325301204819,0.33722088353413654,0.5944578313253012
MLANA,0.001502008032128514,0.007526104417670682,0.057734939759036145,0.17216867469879518,0.3604016064257028
MNT,0.0015662650602409638,0.013991967871485943,0.12584738955823294,0.31660240963855424,0.4177751004016064
MRTFB,0.001534136546184739,0.0037670682730923696,0.022377510040160642,0.10612048192771084,0.3050441767068273
MSANTD2,0.0009799196787148594,0.0011004016064257028,0.003887550200803213,0.019164658634538152,0.013220883534136547
MSL2,0.00416867469879518,0.03387951807228916,0.21109236947791166,0.5636385542168675,0.7647630522088353
MSL3,0.005831325301204819,0.04896385542168675,0.2704899598393574,0.6301606425702811,0.7864096385542169
MSR1,0.0024016064257028112,0.007734939759036144,0.044738955823293174,0.2191726907630522,0.5003453815261044
MSRA,0.0017751004016064258,0.011903614457831325,0.08118875502008033,0.2657429718875502,0.49579116465863454
MSX2,0.003943775100401606,0.026072289156626505,0.17489156626506025,0.5195020080321285,0.7195502008032129
MTF1,0.0012048192771084338,0.012658634538152611,0.09085140562248996,0.18360642570281124,0.36732530120481927
MTHFR,0.00465863453815261,0.02714859437751004,0.1793574297188755,0.5511164658634539,0.7649317269076306
MTOR,0.015429718875502008,0.14894779116465864,0.5325542168674698,0.7733333333333333,0.8211967871485943
MTSS2,0.0013092369477911646,0.0032931726907630523,0.01989558232931727,0.10584738955823293,0.2157991967871486
MUC12,0.0018634538152610442,0.002602409638554217,0.008891566265060241,0.0564578313253012,0.20382329317269077
MUC4,0.002995983935742972,0.022602409638554217,0.16490763052208834,0.39690763052208833,0.6207951807228915
MYCBP2,0.0028433734939759038,0.01325301204819277,0.10629718875502008,0.37143775100401605,0.6340963855421686
MYH10,0.003975903614457831,0.03008032128514056,0.1871887550200803,0.5266907630522089,0.7438795180722891
MYH4,0.0018072289156626507,0.01246586345381526,0.1057991967871486,0.3368835341365462,0.5289156626506024
MYH9,0.008433734939759036,0.06986345381526105,0.35538152610441764,0.6990682730923695,0.8070361445783133
MYLK,0.0023132530120481927,0.01304417670682731,0.09795983935742972,0.37897991967871486,0.6364819277108433
MYO16,0.0009156626506024096,0.0014377510040160643,0.003783132530120482,0.01606425702811245,0.07895582329317269
MYO1E,0.002465863453815261,0.01633734939759036,0.11138152610441768,0.39379116465863456,0.645437751004016
MYO5A,0.005622489959839358,0.047943775100401605,0.2661044176706827,0.5981204819277108,0.7687469879518072
MYO5C,0.0021767068273092368,0.015421686746987951,0.11097991967871486,0.3631084337349398,0.5728112449799196
MYO7A,0.0031807228915662652,0.021285140562248995,0.13160642570281125,0.4163052208835341,0.6915742971887551
MYO9B,0.0023132530120481927,0.012506024096385543,0.0808433734939759,0.3643293172690763,0.6107791164658635
MYOCD,0.002867469879518072,0.033461847389558236,0.2336144578313253,0.5303132530120482,0.6811244979919678
MYT1L,0.005044176706827309,0.04534939759036145,0.25743775100401606,0.6248032128514056,0.786273092369478
NAA10,0.0031004016064257026,0.023180722891566266,0.18714859437751005,0.5263293172690763,0.7302168674698796
NAA15,0.0027951807228915665,0.023220883534136545,0.18260240963855423,0.44461044176706827,0.6769799196787148
NAALADL2,0.0020160642570281125,0.008586345381526105,0.06037751004016064,0.22388755020080323,0.44986345381526105
NACC1,0.0018875502008032128,0.0065783132530120485,0.05079518072289157,0.201710843373494,0.42697991967871485
NASP,0.003983935742971887,0.028666666666666667,0.19918875502008032,0.5133333333333333,0.7447389558232932
NAV2,0.0013815261044176706,0.0018152610441767069,0.006538152610441767,0.04098795180722892,0.13714859437751004
NAV3,0.0019839357429718876,0.008313253012048192,0.048570281124497995,0.2335020080321285,0.42613654618473895
NBEA,0.0022008032128514056,0.012441767068273093,0.08384738955823293,0.3413493975903614,0.6569477911646586
NCAPH2,0.0022329317269076305,0.01899598393574297,0.12615261044176707,0.40729317269076304,0.6008433734939759
NCKAP1,0.006522088353413655,0.04821686746987952,0.29010441767068273,0.6313012048192771,0.7979437751004016
NCL,0.011397590361445784,0.1074136546184739,0.43494779116465865,0.7262329317269076,0.8124096385542169
NCOA1,0.007654618473895583,0.06928514056224899,0.32685140562248993,0.6791967871485943,0.803718875502008
NCOR1,0.01680321285140562,0.14246586345381526,0.48533333333333334,0.7511566265060241,0.816562248995984
NDUFA5,0.0021285140562248995,0.009502008032128514,0.0814859437751004,0.2907710843373494,0.5159759036144578
NEDD4,0.007317269076305221,0.0830281124497992,0.40575100401606423,0.7290361445783132,0.8104658634538152
NEGR1,0.002184738955823293,0.015421686746987951,0.10336546184738955,0.30020883534136544,0.5025461847389558
NEO1,0.00357429718875502,0.017100401606425703,0.12411244979919679,0.4153413654618474,0.701140562248996
NEXMIF,0.0015742971887550202,0.00370281124497992,0.022803212851405623,0.14563052208835342,0.3354457831325301
NF1,0.01344578313253012,0.13828112449799196,0.5104819277108433,0.7623453815261044,0.8213895582329317
NFE2L3,0.0011004016064257028,0.004016064257028112,0.03207228915662651,0.16777510040160643,0.22473895582329317
NFIA,0.0032048192771084337,0.018899598393574298,0.14116465863453814,0.47437751004016065,0.6487309236947791
NFIB,0.0029156626506024095,0.024321285140562247,0.16036947791164657,0.4842248995983936,0.6729638554216868
NFIX,0.002594377510040161,0.016176706827309238,0.12290763052208835,0.42899598393574295,0.6600240963855422
NINL,0.002497991967871486,0.010923694779116465,0.06787951807228916,0.28563052208835343,0.5090923694779117
NIPA1,0.0032289156626506025,0.016690763052208835,0.13820080321285141,0.45149397590361445,0.6671325301204819
NIPA2,0.0026907630522088354,0.017333333333333333,0.12615261044176707,0.4165863453815261,0.6022168674698796
NIPBL,0.011092369477911647,0.10061044176706828,0.38261044176706827,0.7020401606425702,0.808417670682731
NKX2-2,0.003172690763052209,0.016771084337349397,0.13730923694779115,0.47810441767068274,0.7317590361445783
NLGN1,0.01338152610441767,0.11912449799196786,0.44870682730923694,0.7356947791164659,0.8160803212851405
NLGN2,0.010634538152610442,0.10723694779116466,0.441574297188755,0.7327630522088353,0.8128514056224899
NLGN3,0.013775100401606425,0.11926104417670683,0.46346184738955826,0.7448433734939759,0.8170281124497992
NLGN4X,0.012963855421686748,0.12513253012048192,0.46553413654618475,0.7521606425702811,0.8182329317269076
NLGN4Y,0.007437751004016065,0.07944578313253012,0.3802730923694779,0.690714859437751,0.8088915662650602
NOTCH1,0.01683534136546185,0.15853012048192772,0.5369236947791165,0.7681044176706827,0.8196465863453816
NOVA2,0.004040160642570281,0.025349397590361446,0.18959036144578315,0.550714859437751,0.7541204819277109
NPAS2,0.004024096385542169,0.02791967871485944,0.19119678714859437,0.5346666666666666,0.7535582329317269
NPAS3,0.0027228915662650603,0.014907630522088353,0.09862650602409638,0.4424658634538153,0.6769477911646586
NPFFR2,0.0011646586345381525,0.0031004016064257026,0.014369477911646587,0.06855421686746987,0.20307630522088355
NPTN,0.0026666666666666666,0.016313253012048192,0.12816867469879517,0.3873975903614458,0.6424819277108433
NR1D1,0.0026345381526104417,0.023622489959839357,0.13346184738955824,0.4902168674698795,0.6482489959839357
NR2F1,0.0037269076305220883,0.024176706827309238,0.17722891566265062,0.5485622489959839,0.7628032128514056
NR3C2,0.003959839357429719,0.037630522088353414,0.22457831325301206,0.5906987951807229,0.7670843373493976
NR4A2,0.004995983935742972,0.04526907630522088,0.2612048192771084,0.6433092369477912,0.7880963855421687
NRCAM,0.0067951807228915665,0.05771084337349398,0.3047871485943775,0.6598393574297189,0.7987068273092369
NRP2,0.002538152610441767,0.012040160642570281,0.0792289156626506,0.3438473895582329,0.6151887550200803
NRXN1,0.02525301204819277,0.15675502008032127,0.5121767068273092,0.7592289156626506,0.8195421686746988
NRXN2,0.013558232931726907,0.11077911646586346,0.41323694779116465,0.729558232931727,0.8116787148594378
NRXN3,0.009052208835341365,0.07784738955823294,0.3256626506024096,0.667566265060241,0.8029317269076305
NSD1,0.010096385542168674,0.10360642570281124,0.42211244979919677,0.7197670682730923,0.8120562248995984
NSD2,0.00740562248995984,0.08323694779116465,0.3668032128514056,0.6836867469879518,0.8067550200803213
NSMCE3,0.002080321285140562,0.009678714859437752,0.07637751004016065,0.3205381526104418,0.4787871485943775
NTNG1,0.0059196787148594375,0.03712449799196787,0.23054618473895583,0.5712530120481928,0.7774939759036145
NTNG2,0.00465863453815261,0.02593574297188755,0.1737028112449799,0.4915823293172691,0.7336385542168675
NTRK1,0.011518072289156626,0.1000562248995984,0.4497670682730924,0.7442329317269076,0.8170682730923695
NTRK2,0.012779116465863454,0.1326586345381526,0.49980722891566265,0.7504738955823294,0.8173333333333334
NTRK3,0.005558232931726908,0.05992771084337349,0.34650602409638553,0.7021204819277108,0.8059678714859437
NUAK1,0.0013493975903614457,0.005236947791164659,0.03794377510040161,0.17686746987951807,0.36417670682730924
NUDCD2,0.002136546184738956,0.014136546184738957,0.1145140562248996,0.41839357429718876,0.6214056224899598
NUP133,0.0039116465863453815,0.02595983935742972,0.17098795180722892,0.49586345381526103,0.7198634538152611
NUP155,0.004056224899598394,0.02502008032128514,0.1697028112449799,0.4935823293172691,0.691991967871486
NXF1,0.005333333333333333,0.03550200803212852,0.21566265060240963,0.5892690763052209,0.7744337349397591
NXPH1,0.0025220883534136547,0.022827309236947792,0.1604016064257028,0.4321285140562249,0.6463373493975904
OCRL,0.004538152610441767,0.027518072289156627,0.17949397590361446,0.5377751004016065,0.7523694779116465
OFD1,0.003887550200803213,0.015309236947791165,0.09959036144578313,0.3909718875502008,0.6750763052208836
OPHN1,0.004843373493975903,0.035293172690763056,0.23622489959839357,0.5949397590361446,0.7804899598393574
OR1C1,0.0009397590361445783,0.0015582329317269075,0.006313253012048193,0.03241767068273092,0.14529317269076306
OR2T10,0.0009156626506024096,0.0010281124497991969,0.0010200803212851407,0.0009718875502008033,0.001108433734939759
OR52M1,0.0009397590361445783,0.001036144578313253,0.0010200803212851407,0.0010120481927710842,0.001140562248995984
OTUD7A,0.0017028112449799196,0.003036144578313253,0.01085140562248996,0.06196787148594377,0.2254859437751004
OTULIN,0.001967871485943775,0.0078714859437751,0.046578313253012045,0.2543132530120482,0.4895582329317269
OTX1,0.0024096385542168677,0.01308433734939759,0.09053012048192771,0.3932771084337349,0.6238795180722891
OXT,0.006120481927710844,0.045622489959839356,0.27111646586345384,0.6496465863453815,0.7907389558232931
OXTR,0.005662650602409639,0.04226506024096385,0.27589558232931727,0.5953815261044176,0.7808915662650603
P2RX5,0.0011244979919678715,0.006538152610441767,0.056369477911646586,0.1623132530120482,0.29193574297188757
P4HA2,0.002080321285140562,0.008008032128514057,0.0720722891566265,0.28373493975903613,0.4557831325301205
PABPC1,0.011285140562248996,0.07751807228915662,0.3601285140562249,0.7011084337349398,0.8081847389558233
PACS1,0.0012208835341365463,0.003164658634538153,0.020369477911646585,0.10451405622489959,0.16461044176706827
PACS2,0.0018152610441767069,0.007799196787148594,0.06706024096385542,0.24844979919678714,0.3864819277108434
PAFAH1B2,0.0020160642570281125,0.010313253012048192,0.07089156626506024,0.3099277108433735,0.49098795180722893
PAH,0.0020401606425702813,0.005943775100401606,0.03457831325301205,0.15707630522088353,0.3880642570281124
PAK1,0.006947791164658635,0.05123694779116466,0.2522971887550201,0.6581767068273092,0.7987068273092369
PAK2,0.00789558232931727,0.06155823293172691,0.32786345381526105,0.6885140562248996,0.8049558232931727
PAPOLG,0.0026666666666666666,0.0176144578313253,0.12584738955823294,0.4041767068273092,0.6179437751004017
PARD3B,0.001461847389558233,0.00751004016064257,0.05163052208835341,0.2491726907630522,0.4371004016064257
PATJ,0.0019919678714859436,0.012216867469879518,0.12439357429718875,0.34962248995983936,0.5089879518072289
PAX5,0.005429718875502008,0.05153413654618474,0.292,0.6416787148594377,0.7889558232931727
PAX6,0.011357429718875501,0.1007710843373494,0.4488353413654618,0.7397911646586346,0.815285140562249
PBX1,0.004160642570281124,0.04232128514056225,0.24926104417670683,0.5805542168674699,0.7841365461847389
PC,0.003116465863453815,0.010184738955823293,0.07147791164658635,0.3055261044176707,0.5929959839357429
PCCA,0.0018795180722891566,0.005244979919678715,0.0245140562248996,0.12459437751004016,0.40681927710843374
PCCB,0.002538152610441767,0.008947791164658634,0.04261847389558233,0.20608032128514056,0.5386907630522089
PCDH10,0.0063614457831325305,0.06492369477911647,0.31465060240963855,0.6593172690763052,0.8020963855421687
PCDH11X,0.004449799196787149,0.03261847389558233,0.2177429718875502,0.5803453815261044,0.7302248995983935
PCDH15,0.0031566265060240964,0.01842570281124498,0.12890763052208834,0.40958232931726907,0.6710602409638554
PCDH19,0.005967871485943775,0.056610441767068274,0.3123614457831325,0.6626425702811245,0.7991566265060241
PCDH9,0.002192771084337349,0.017558232931726907,0.08927710843373494,0.33672289156626506,0.5462008032128514
PCDHA1,0.001357429718875502,0.0021767068273092368,0.004457831325301205,0.013469879518072289,0.05185542168674699
PCDHA10,0.0027951807228915665,0.004248995983935743,0.006048192771084337,0.016755020080321287,0.057052208835341366
PCDHA11,0.0022248995983935745,0.003285140562248996,0.0061445783132530124,0.020016064257028114,0.06204016064257028
PCDHA12,0.0017590361445783134,0.00248995983935743,0.0039036144578313255,0.014883534136546184,0.05416064257028112
PCDHA13,0.0010843373493975904,0.001718875502008032,0.002136546184738956,0.0024497991967871485,0.006682730923694779
PCDHA2,0.0016144578313253013,0.002642570281124498,0.00357429718875502,0.004570281124497992,0.004265060240963856
PCDHA3,0.0020883534136546186,0.003437751004016064,0.003959839357429719,0.005759036144578313,0.012136546184738957
PCDHA4,0.002104417670682731,0.00897991967871486,0.05521285140562249,0.1596144578313253,0.21857831325301205
PCDHA5,0.0011325301204819277,0.0014698795180722892,0.0023052208835341367,0.002899598393574297,0.004144578313253012
PCDHA6,0.0015983935742971888,0.0026184738955823293,0.0032690763052208834,0.004666666666666667,0.009220883534136547
PCDHA7,0.002602409638554217,0.0033333333333333335,0.006120481927710844,0.01989558232931727,0.05527710843373494
PCDHA8,0.0022329317269076305,0.0032610441767068274,0.0036626506024096386,0.0050040160642570285,0.013100401606425702
PCDHA9,0.001678714859437751,0.0029799196787148596,0.0038072289156626505,0.007951807228915662,0.0343855421686747
PCDHAC1,0.0013734939759036144,0.0018875502008032128,0.002570281124497992,0.0033092369477911647,0.00740562248995984
PCDHAC2,0.0011164658634538153,0.0012931726907630522,0.0016224899598393575,0.002602409638554217,0.0018875502008032128
PCLO,0.005108433734939759,0.033493975903614456,0.2165301204819277,0.5810200803212852,0.7731566265060241
PCM1,0.0031325301204819275,0.0157429718875502,0.11926104417670683,0.4501847389558233,0.6706024096385542
PDCD1,0.004273092369477912,0.037590361445783135,0.21661847389558234,0.5871084337349397,0.7563935742971888
PDE1C,0.002706827309236948,0.011052208835341365,0.06796787148594377,0.29733333333333334,0.5971726907630522
PDE3B,0.003389558232931727,0.020353413654618475,0.13654618473895583,0.44465863453815263,0.7056706827309237
PDHA1,0.004,0.029967871485943775,0.17008032128514056,0.4652690763052209,0.7166506024096385
PDK2,0.0029477911646586343,0.02891566265060241,0.19930923694779115,0.5629638554216867,0.7353895582329317
PDZD8,0.0012530120481927711,0.0035582329317269076,0.0256144578313253,0.10697991967871485,0.1300160642570281
PEBP4,0.0015180722891566265,0.009453815261044177,0.05331726907630522,0.2209879518072289,0.4041686746987952
PER1,0.0024096385542168677,0.010586345381526105,0.08094779116465864,0.3004176706827309,0.5933493975903614
PER2,0.004497991967871486,0.04257028112449799,0.2701847389558233,0.5747871485943775,0.7597429718875502
PEX7,0.0014216867469879519,0.004570281124497992,0.028369477911646585,0.15840963855421686,0.3204096385542169
PHB,0.007236947791164659,0.07536546184738956,0.35849799196787147,0.7052128514056225,0.8069397590361446
PHF12,0.004273092369477912,0.03704417670682731,0.2148273092369478,0.5492048192771084,0.7636144578313253
PHF14,0.0017028112449799196,0.007445783132530121,0.0687710843373494,0.25137349397590364,0.4044738955823293
