stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000311344	9606.ENSP00000419101	PPP2R1B	CACNA2D3	9606	0.65	0	0	0	0	0	0.65	0
9606.ENSP00000311344	9606.ENSP00000365441	PPP2R1B	CACNA1F	9606	0.654	0	0	0	0	0	0.65	0.053
9606.ENSP00000311344	9606.ENSP00000320025	PPP2R1B	CACNB2	9606	0.655	0	0	0	0	0	0.65	0.055
9606.ENSP00000311344	9606.ENSP00000377840	PPP2R1B	CACNB1	9606	0.678	0	0	0	0	0	0.65	0.119
9606.ENSP00000311344	9606.ENSP00000378323	PPP2R1B	PPP3CA	9606	0.738	0	0	0	0.049	0.297	0.54	0.25
9606.ENSP00000311344	9606.ENSP00000335321	PPP2R1B	SF3B1	9606	0.78	0	0	0	0.117	0	0	0.762
9606.ENSP00000311344	9606.ENSP00000496129	PPP2R1B	PRKCB	9606	0.9	0	0	0	0.042	0	0.9	0
9606.ENSP00000311344	9606.ENSP00000354859	PPP2R1B	DRD2	9606	0.905	0	0	0	0.097	0	0.9	0
9606.ENSP00000311344	9606.ENSP00000408695	PPP2R1B	PRKCA	9606	0.906	0	0	0	0.042	0	0.9	0.107
9606.ENSP00000311344	9606.ENSP00000417963	PPP2R1B	PPP2R5D	9606	0.992	0	0	0	0.11	0.919	0.8	0.536
9606.ENSP00000311344	9606.ENSP00000385722	PPP2R1B	INTS1	9606	0.995	0	0	0	0.074	0.994	0	0.186
9606.ENSP00000311344	9606.ENSP00000412324	PPP2R1B	PPP2R5C	9606	0.998	0	0	0	0.115	0.893	0.8	0.923
9606.ENSP00000311344	9606.ENSP00000324804	PPP2R1B	PPP2R1A	9606	0.999	0	0	0.049	0.049	0.994	0.9	0.67
9606.ENSP00000311344	9606.ENSP00000418447	PPP2R1B	PPP2CA	9606	0.999	0	0	0	0.081	0.998	0.9	0.998
9606.ENSP00000311429	9606.ENSP00000356319	ZWILCH	KIF14	9606	0.427	0	0	0	0.333	0	0	0.176
9606.ENSP00000311429	9606.ENSP00000354451	ZWILCH	IQGAP3	9606	0.452	0	0	0	0.168	0	0	0.368
9606.ENSP00000311429	9606.ENSP00000356379	ZWILCH	ASPM	9606	0.548	0	0	0	0.377	0	0	0.304
9606.ENSP00000311469	9606.ENSP00000366109	GSTM1	ANXA1	9606	0.468	0	0	0	0	0.051	0	0.463
9606.ENSP00000311469	9606.ENSP00000365770	GSTM1	MTHFR	9606	0.691	0	0	0	0	0	0	0.691
9606.ENSP00000311469	9606.ENSP00000403362	GSTM1	AP2M1	9606	0.724	0	0	0	0.042	0	0	0.724
9606.ENSP00000311513	9606.ENSP00000382688	RSF1	KDM5A	9606	0.428	0	0	0	0.411	0.068	0	0
9606.ENSP00000311513	9606.ENSP00000358590	RSF1	ZNF292	9606	0.434	0	0	0	0.415	0.071	0	0
9606.ENSP00000311513	9606.ENSP00000440542	RSF1	CHD4	9606	0.437	0	0	0	0.121	0.314	0	0.141
9606.ENSP00000311513	9606.ENSP00000351250	RSF1	TRIM33	9606	0.439	0	0	0	0.239	0.292	0	0.042
9606.ENSP00000311513	9606.ENSP00000461879	RSF1	POLR2A	9606	0.461	0	0	0	0.063	0.074	0	0.428
9606.ENSP00000311513	9606.ENSP00000483667	RSF1	CHD1	9606	0.462	0	0	0	0.188	0.071	0	0.344
9606.ENSP00000311513	9606.ENSP00000376204	RSF1	ASH1L	9606	0.487	0	0	0	0.451	0.079	0	0.066
9606.ENSP00000311513	9606.ENSP00000371638	RSF1	SMARCA2	9606	0.517	0	0	0	0.054	0.071	0	0.495
9606.ENSP00000311513	9606.ENSP00000433205	RSF1	EMSY	9606	0.535	0	0	0	0.215	0	0	0.432
9606.ENSP00000311513	9606.ENSP00000343896	RSF1	SMARCA4	9606	0.544	0	0	0	0.056	0.071	0	0.522
9606.ENSP00000311513	9606.ENSP00000362441	RSF1	ATRX	9606	0.587	0	0	0	0.512	0.071	0	0.161
9606.ENSP00000311513	9606.ENSP00000383428	RSF1	CECR2	9606	0.83	0	0	0	0	0.059	0.72	0.407
9606.ENSP00000311513	9606.ENSP00000360162	RSF1	SMARCA1	9606	0.968	0	0	0	0.049	0.64	0.72	0.709
9606.ENSP00000311827	9606.ENSP00000360162	MSL2	SMARCA1	9606	0.402	0	0	0	0.068	0.045	0	0.382
9606.ENSP00000311827	9606.ENSP00000384109	MSL2	CUL4B	9606	0.41	0	0	0	0.055	0	0	0.402
9606.ENSP00000311827	9606.ENSP00000383042	MSL2	KDM1A	9606	0.414	0	0	0	0.068	0	0	0.397
9606.ENSP00000311827	9606.ENSP00000427793	MSL2	WWP1	9606	0.426	0	0	0	0.12	0	0	0.374
9606.ENSP00000311827	9606.ENSP00000356520	MSL2	DHX9	9606	0.61	0	0	0	0.058	0.305	0	0.451
9606.ENSP00000311827	9606.ENSP00000481762	MSL2	CSDE1	9606	0.646	0	0	0	0.063	0.132	0	0.6
9606.ENSP00000311827	9606.ENSP00000351446	MSL2	WDR5	9606	0.783	0	0	0	0.047	0.045	0.72	0.25
9606.ENSP00000311827	9606.ENSP00000387393	MSL2	KANSL1	9606	0.836	0	0	0	0.055	0	0.72	0.431
9606.ENSP00000311827	9606.ENSP00000374212	MSL2	EP400	9606	0.905	0	0	0	0.086	0.045	0.9	0
9606.ENSP00000311827	9606.ENSP00000352925	MSL2	TRRAP	9606	0.906	0	0	0	0.06	0	0.9	0.081
9606.ENSP00000311827	9606.ENSP00000494750	MSL2	ACTB	9606	0.908	0	0	0	0.042	0	0.9	0.122
9606.ENSP00000311827	9606.ENSP00000312244	MSL2	MSL3	9606	0.999	0	0	0	0.06	0.93	0.9	0.999
9606.ENSP00000311837	9606.ENSP00000479811	SNTG2	CNTNAP4	9606	0.429	0	0	0	0.049	0	0	0.424
9606.ENSP00000311837	9606.ENSP00000329869	SNTG2	TPO	9606	0.518	0	0.055	0	0.212	0	0	0.404
9606.ENSP00000311837	9606.ENSP00000351591	SNTG2	NLGN3	9606	0.526	0	0	0	0.076	0	0	0.508
9606.ENSP00000311837	9606.ENSP00000358866	SNTG2	FLNA	9606	0.54	0	0	0	0	0	0.54	0
9606.ENSP00000311837	9606.ENSP00000370483	SNTG2	NLGN4X	9606	0.54	0	0	0	0.066	0	0	0.528
9606.ENSP00000311837	9606.ENSP00000497479	SNTG2	MYT1L	9606	0.64	0	0	0	0.087	0	0	0.621
9606.ENSP00000311837	9606.ENSP00000354923	SNTG2	DMD	9606	0.99	0	0	0	0	0.825	0.72	0.829
9606.ENSP00000312244	9606.ENSP00000312379	MSL3	KMT2E	9606	0.465	0	0	0	0.062	0.094	0	0.421
9606.ENSP00000312244	9606.ENSP00000360162	MSL3	SMARCA1	9606	0.472	0	0	0	0.058	0.127	0	0.41
9606.ENSP00000312244	9606.ENSP00000417498	MSL3	MUC4	9606	0.475	0	0	0	0	0.414	0	0.142
9606.ENSP00000312244	9606.ENSP00000498587	MSL3	NOTCH1	9606	0.475	0	0	0	0	0.414	0	0.142
9606.ENSP00000312244	9606.ENSP00000369131	MSL3	SIN3B	9606	0.476	0	0	0	0	0.403	0	0.159
9606.ENSP00000312244	9606.ENSP00000362674	MSL3	HDAC8	9606	0.476	0	0	0	0.134	0.289	0	0.217
9606.ENSP00000312244	9606.ENSP00000378402	MSL3	SIN3A	9606	0.48	0	0	0	0.049	0.403	0	0.159
9606.ENSP00000312244	9606.ENSP00000495556	MSL3	TBL1X	9606	0.531	0	0	0	0.15	0	0	0.47
9606.ENSP00000312244	9606.ENSP00000386759	MSL3	SETD2	9606	0.573	0	0	0	0.104	0.182	0	0.465
9606.ENSP00000312244	9606.ENSP00000370057	MSL3	FRMPD4	9606	0.589	0	0.424	0	0.131	0	0	0.246
9606.ENSP00000312244	9606.ENSP00000356520	MSL3	DHX9	9606	0.692	0	0	0	0	0.453	0	0.46
9606.ENSP00000312244	9606.ENSP00000329933	MSL3	PHF12	9606	0.718	0	0	0	0.098	0.596	0	0.29
9606.ENSP00000312244	9606.ENSP00000351446	MSL3	WDR5	9606	0.816	0	0	0	0.049	0.071	0.72	0.347
9606.ENSP00000312244	9606.ENSP00000387393	MSL3	KANSL1	9606	0.842	0	0	0	0	0	0.72	0.46
9606.ENSP00000312244	9606.ENSP00000494750	MSL3	ACTB	9606	0.912	0	0	0	0	0.118	0.9	0.087
9606.ENSP00000312244	9606.ENSP00000484789	MSL3	H4C5	9606	0.916	0	0	0	0.042	0.905	0	0.156
9606.ENSP00000312244	9606.ENSP00000347168	MSL3	H4C11	9606	0.916	0	0	0	0	0.905	0	0.156
9606.ENSP00000312244	9606.ENSP00000367034	MSL3	H4C3	9606	0.916	0	0	0	0	0.905	0	0.156
9606.ENSP00000312244	9606.ENSP00000374212	MSL3	EP400	9606	0.924	0	0	0	0.06	0.127	0.9	0.185
9606.ENSP00000312244	9606.ENSP00000352925	MSL3	TRRAP	9606	0.945	0	0	0	0.1	0.313	0.9	0.227
9606.ENSP00000312379	9606.ENSP00000383042	KMT2E	KDM1A	9606	0.41	0	0	0	0	0	0	0.41
9606.ENSP00000312379	9606.ENSP00000419060	KMT2E	BRAF	9606	0.41	0	0	0	0.083	0.08	0	0.357
9606.ENSP00000312379	9606.ENSP00000359988	KMT2E	SRSF11	9606	0.428	0	0	0	0.31	0	0	0.204
9606.ENSP00000312379	9606.ENSP00000362300	KMT2E	AGO1	9606	0.444	0	0	0	0	0	0.4	0.112
9606.ENSP00000312379	9606.ENSP00000362306	KMT2E	AGO4	9606	0.455	0	0	0	0.06	0	0.4	0.112
9606.ENSP00000312379	9606.ENSP00000326563	KMT2E	KDM3B	9606	0.455	0	0	0	0.163	0	0	0.375
9606.ENSP00000312379	9606.ENSP00000348984	KMT2E	SON	9606	0.457	0	0	0	0.425	0.071	0	0.065
9606.ENSP00000312379	9606.ENSP00000364550	KMT2E	KDM5C	9606	0.463	0	0	0	0.085	0.125	0	0.383
9606.ENSP00000312379	9606.ENSP00000362287	KMT2E	AGO3	9606	0.463	0	0	0	0.074	0	0.4	0.112
9606.ENSP00000312379	9606.ENSP00000372351	KMT2E	NSD2	9606	0.468	0	0	0	0.086	0.115	0	0.395
9606.ENSP00000312379	9606.ENSP00000402257	KMT2E	RUNX1T1	9606	0.47	0	0	0	0.049	0	0	0.466
9606.ENSP00000312379	9606.ENSP00000374212	KMT2E	EP400	9606	0.476	0	0	0	0.047	0.309	0	0.269
9606.ENSP00000312379	9606.ENSP00000346175	KMT2E	SETDB2	9606	0.511	0	0	0	0.055	0.115	0	0.462
9606.ENSP00000312379	9606.ENSP00000362674	KMT2E	HDAC8	9606	0.512	0	0	0	0	0.299	0	0.332
9606.ENSP00000312379	9606.ENSP00000356233	KMT2E	KDM5B	9606	0.512	0	0	0	0.069	0.125	0	0.448
9606.ENSP00000312379	9606.ENSP00000358590	KMT2E	ZNF292	9606	0.525	0	0	0	0.411	0.076	0	0.198
9606.ENSP00000312379	9606.ENSP00000483667	KMT2E	CHD1	9606	0.547	0	0	0	0.194	0.114	0	0.417
9606.ENSP00000312379	9606.ENSP00000417980	KMT2E	EHMT1	9606	0.55	0	0	0	0.074	0.115	0	0.495
9606.ENSP00000312379	9606.ENSP00000382688	KMT2E	KDM5A	9606	0.553	0	0	0	0.15	0.125	0	0.447
9606.ENSP00000312379	9606.ENSP00000382204	KMT2E	JMJD1C	9606	0.574	0	0	0	0.414	0	0	0.303
9606.ENSP00000312379	9606.ENSP00000336783	KMT2E	TNRC6C	9606	0.599	0	0	0.343	0.066	0	0.4	0
9606.ENSP00000312379	9606.ENSP00000401946	KMT2E	TNRC6B	9606	0.602	0	0	0	0.329	0.089	0.4	0.045
9606.ENSP00000312379	9606.ENSP00000398837	KMT2E	KMT2B	9606	0.609	0	0	0	0.1	0.115	0.4	0.278
9606.ENSP00000312379	9606.ENSP00000351446	KMT2E	WDR5	9606	0.628	0	0	0	0.053	0.074	0.4	0.377
9606.ENSP00000312379	9606.ENSP00000376204	KMT2E	ASH1L	9606	0.635	0	0	0	0.456	0.115	0	0.304
9606.ENSP00000312379	9606.ENSP00000369131	KMT2E	SIN3B	9606	0.64	0	0	0	0.043	0.277	0.5	0.084
9606.ENSP00000312379	9606.ENSP00000386759	KMT2E	SETD2	9606	0.66	0	0	0	0.22	0.406	0	0.326
9606.ENSP00000312379	9606.ENSP00000367203	KMT2E	KDM6A	9606	0.674	0	0	0	0.161	0.31	0	0.482
9606.ENSP00000312379	9606.ENSP00000385852	KMT2E	SETD5	9606	0.702	0	0	0	0.228	0.11	0.54	0.168
9606.ENSP00000312379	9606.ENSP00000436786	KMT2E	KMT2A	9606	0.718	0	0	0	0.244	0.115	0.4	0.38
9606.ENSP00000312379	9606.ENSP00000405574	KMT2E	TBL1XR1	9606	0.739	0	0	0	0.056	0.622	0	0.328
9606.ENSP00000312379	9606.ENSP00000495556	KMT2E	TBL1X	9606	0.763	0	0	0	0.049	0.622	0	0.393
9606.ENSP00000312379	9606.ENSP00000343535	KMT2E	USP7	9606	0.789	0	0	0	0.056	0.292	0	0.71
9606.ENSP00000312379	9606.ENSP00000378402	KMT2E	SIN3A	9606	0.792	0	0	0	0.102	0.466	0.5	0.236
9606.ENSP00000312379	9606.ENSP00000474253	KMT2E	SETD1B	9606	0.83	0	0	0	0.083	0.115	0.4	0.693
9606.ENSP00000312652	9606.ENSP00000411355	LEP	PTPRC	9606	0.407	0	0	0	0	0	0	0.407
9606.ENSP00000312652	9606.ENSP00000498587	LEP	NOTCH1	9606	0.411	0	0	0	0	0	0	0.411
9606.ENSP00000312652	9606.ENSP00000486891	LEP	TCF7L2	9606	0.443	0	0	0	0	0	0	0.443
9606.ENSP00000312652	9606.ENSP00000354859	LEP	DRD2	9606	0.448	0	0	0	0	0	0	0.448
9606.ENSP00000312652	9606.ENSP00000358513	LEP	CNR1	9606	0.45	0	0	0	0	0	0	0.45
9606.ENSP00000312652	9606.ENSP00000324270	LEP	OXTR	9606	0.459	0	0	0	0.123	0	0	0.408
9606.ENSP00000312652	9606.ENSP00000355995	LEP	HSD11B1	9606	0.465	0	0	0	0.05	0	0	0.46
9606.ENSP00000312652	9606.ENSP00000350815	LEP	NR3C2	9606	0.487	0	0	0	0.058	0	0	0.478
9606.ENSP00000312652	9606.ENSP00000357907	LEP	CDK19	9606	0.499	0	0	0	0	0	0.5	0
9606.ENSP00000312652	9606.ENSP00000357047	LEP	MED23	9606	0.499	0	0	0	0	0	0.5	0
9606.ENSP00000312652	9606.ENSP00000361021	LEP	PTEN	9606	0.509	0	0	0	0	0	0	0.509
9606.ENSP00000312652	9606.ENSP00000370938	LEP	CDK8	9606	0.513	0	0	0	0	0	0.5	0.067
9606.ENSP00000312652	9606.ENSP00000356438	LEP	PTGS2	9606	0.52	0	0	0	0	0	0	0.52
9606.ENSP00000312652	9606.ENSP00000369375	LEP	TEK	9606	0.546	0	0	0	0.048	0	0	0.543
9606.ENSP00000312652	9606.ENSP00000380888	LEP	MED13	9606	0.557	0	0	0	0	0	0.5	0.15
9606.ENSP00000312652	9606.ENSP00000496870	LEP	LRP2	9606	0.574	0	0	0	0	0	0	0.574
9606.ENSP00000312652	9606.ENSP00000353731	LEP	DPP4	9606	0.589	0	0	0	0.044	0	0	0.587
9606.ENSP00000312652	9606.ENSP00000363822	LEP	AR	9606	0.593	0	0	0	0.055	0	0	0.587
9606.ENSP00000312652	9606.ENSP00000343925	LEP	ESR2	9606	0.595	0	0	0	0.056	0	0	0.588
9606.ENSP00000312652	9606.ENSP00000385216	LEP	NCOA1	9606	0.606	0	0	0	0	0	0.5	0.245
9606.ENSP00000312652	9606.ENSP00000494750	LEP	ACTB	9606	0.614	0	0	0	0	0	0	0.614
9606.ENSP00000312652	9606.ENSP00000495360	LEP	CTNNB1	9606	0.634	0	0	0	0	0	0	0.634
9606.ENSP00000312652	9606.ENSP00000354558	LEP	MTOR	9606	0.731	0	0	0	0	0	0	0.731
9606.ENSP00000312652	9606.ENSP00000489597	LEP	PTPN11	9606	0.808	0	0	0	0	0	0.5	0.633
9606.ENSP00000312652	9606.ENSP00000376637	LEP	IGF1	9606	0.907	0	0	0	0.072	0	0	0.903
9606.ENSP00000313007	9606.ENSP00000457230	PABPC1	WWOX	9606	0.408	0	0	0	0	0.405	0	0.046
9606.ENSP00000313007	9606.ENSP00000377958	PABPC1	CCT4	9606	0.409	0	0	0	0.307	0	0	0.182
9606.ENSP00000313007	9606.ENSP00000440542	PABPC1	CHD4	9606	0.422	0	0	0	0.165	0.314	0	0.071
9606.ENSP00000313007	9606.ENSP00000340820	PABPC1	MAPT	9606	0.43	0	0	0	0	0.317	0	0.2
9606.ENSP00000313007	9606.ENSP00000362287	PABPC1	AGO3	9606	0.455	0	0	0	0.094	0.219	0	0.291
9606.ENSP00000313007	9606.ENSP00000355011	PABPC1	ILF2	9606	0.467	0	0	0	0.242	0.068	0	0.307
9606.ENSP00000313007	9606.ENSP00000400433	PABPC1	HNRNPF	9606	0.489	0	0	0	0.177	0.054	0	0.397
9606.ENSP00000313007	9606.ENSP00000488422	PABPC1	CELF2	9606	0.49	0	0	0	0.055	0	0	0.482
9606.ENSP00000313007	9606.ENSP00000494750	PABPC1	ACTB	9606	0.495	0	0	0	0.194	0.046	0	0.396
9606.ENSP00000313007	9606.ENSP00000375836	PABPC1	HDLBP	9606	0.501	0	0	0	0.138	0.127	0	0.389
9606.ENSP00000313007	9606.ENSP00000362306	PABPC1	AGO4	9606	0.514	0	0	0	0.087	0.326	0	0.274
9606.ENSP00000313007	9606.ENSP00000387170	PABPC1	GIGYF2	9606	0.529	0	0	0	0.195	0.294	0	0.238
9606.ENSP00000313007	9606.ENSP00000491830	PABPC1	ZC3H11A	9606	0.548	0	0	0	0.075	0.464	0	0.162
9606.ENSP00000313007	9606.ENSP00000431800	PABPC1	EIF3F	9606	0.558	0	0	0	0.211	0.091	0	0.433
9606.ENSP00000313007	9606.ENSP00000346762	PABPC1	SND1	9606	0.561	0	0	0	0.064	0.065	0	0.538
9606.ENSP00000313007	9606.ENSP00000384863	PABPC1	XPO1	9606	0.581	0	0	0	0.108	0.128	0	0.504
9606.ENSP00000313007	9606.ENSP00000318195	PABPC1	NCL	9606	0.602	0	0	0	0.352	0.294	0	0.2
9606.ENSP00000313007	9606.ENSP00000324804	PABPC1	PPP2R1A	9606	0.605	0	0	0	0.134	0	0.5	0.162
9606.ENSP00000313007	9606.ENSP00000361927	PABPC1	HNRNPH2	9606	0.606	0	0	0	0.057	0.054	0	0.594
9606.ENSP00000313007	9606.ENSP00000413436	PABPC1	RPL10	9606	0.617	0	0	0	0.557	0.162	0	0.051
9606.ENSP00000313007	9606.ENSP00000351777	PABPC1	VCP	9606	0.658	0	0	0	0.102	0.192	0	0.566
9606.ENSP00000313007	9606.ENSP00000429084	PABPC1	UBR5	9606	0.678	0	0	0	0.076	0.635	0	0.121
9606.ENSP00000313007	9606.ENSP00000356520	PABPC1	DHX9	9606	0.708	0	0	0	0.161	0.092	0	0.648
9606.ENSP00000313007	9606.ENSP00000418447	PABPC1	PPP2CA	9606	0.716	0	0	0	0.144	0.333	0.5	0.122
9606.ENSP00000313007	9606.ENSP00000363745	PABPC1	HNRNPR	9606	0.719	0	0	0	0.249	0.372	0	0.453
9606.ENSP00000313007	9606.ENSP00000401946	PABPC1	TNRC6B	9606	0.724	0	0	0	0.067	0.597	0	0.326
9606.ENSP00000313007	9606.ENSP00000369453	PABPC1	ELAVL2	9606	0.737	0	0	0.11	0	0.591	0	0.337
9606.ENSP00000313007	9606.ENSP00000359506	PABPC1	FMR1	9606	0.751	0	0	0	0.044	0.071	0	0.742
9606.ENSP00000313007	9606.ENSP00000436679	PABPC1	NXF1	9606	0.787	0	0	0	0.15	0.279	0	0.681
9606.ENSP00000313007	9606.ENSP00000351159	PABPC1	CNOT3	9606	0.792	0	0	0	0.081	0.208	0.4	0.579
9606.ENSP00000313007	9606.ENSP00000389445	PABPC1	UBAP2L	9606	0.817	0	0	0	0.324	0.427	0	0.567
9606.ENSP00000313007	9606.ENSP00000340329	PABPC1	CAPRIN1	9606	0.837	0	0	0	0.221	0.304	0	0.723
9606.ENSP00000313007	9606.ENSP00000348708	PABPC1	UPF2	9606	0.858	0	0	0	0.097	0.057	0	0.846
9606.ENSP00000313007	9606.ENSP00000362300	PABPC1	AGO1	9606	0.861	0	0	0	0.089	0.62	0	0.632
9606.ENSP00000313007	9606.ENSP00000491215	PABPC1	HNRNPU	9606	0.881	0	0	0	0.422	0.205	0	0.762
9606.ENSP00000313007	9606.ENSP00000320949	PABPC1	CNOT1	9606	0.893	0	0	0	0.224	0.21	0.4	0.743
9606.ENSP00000313007	9606.ENSP00000352738	PABPC1	G3BP2	9606	0.907	0	0	0	0.217	0.639	0	0.699
9606.ENSP00000313007	9606.ENSP00000336721	PABPC1	LARP1	9606	0.922	0	0	0	0.217	0.409	0	0.845
9606.ENSP00000313007	9606.ENSP00000358635	PABPC1	SYNCRIP	9606	0.929	0	0	0	0.335	0.461	0.54	0.621
9606.ENSP00000313007	9606.ENSP00000365458	PABPC1	HNRNPK	9606	0.954	0	0	0	0.306	0.778	0	0.726
9606.ENSP00000313007	9606.ENSP00000494040	PABPC1	DDX3X	9606	0.956	0	0	0	0.344	0.646	0	0.825
9606.ENSP00000313007	9606.ENSP00000313199	PABPC1	HNRNPD	9606	0.96	0	0	0	0.192	0.741	0.54	0.64
9606.ENSP00000313007	9606.ENSP00000481762	PABPC1	CSDE1	9606	0.985	0	0	0	0.192	0.244	0.54	0.955
9606.ENSP00000313007	9606.ENSP00000341247	PABPC1	GSPT2	9606	0.993	0	0	0	0.062	0.985	0	0.567
9606.ENSP00000313007	9606.ENSP00000336783	PABPC1	TNRC6C	9606	0.996	0	0	0	0	0.987	0	0.753
9606.ENSP00000313007	9606.ENSP00000446576	PABPC1	ATXN2	9606	0.998	0	0	0	0.1	0.986	0	0.875
9606.ENSP00000313007	9606.ENSP00000416255	PABPC1	EIF4G1	9606	0.999	0	0	0	0.458	0.88	0.8	0.999
9606.ENSP00000313007	9606.ENSP00000425561	PABPC1	EIF4E	9606	0.999	0	0	0	0.142	0.684	0.8	0.998
9606.ENSP00000313121	9606.ENSP00000366998	SNX14	SNX5	9606	0.421	0	0	0	0.067	0	0	0.405
9606.ENSP00000313121	9606.ENSP00000355523	SNX14	RGS7	9606	0.457	0	0	0	0	0	0	0.457
9606.ENSP00000313121	9606.ENSP00000497594	SNX14	UBE3A	9606	0.47	0	0	0	0.104	0	0	0.432
9606.ENSP00000313199	9606.ENSP00000369453	HNRNPD	ELAVL2	9606	0.4	0	0	0.171	0.056	0.092	0	0.255
9606.ENSP00000313199	9606.ENSP00000449396	HNRNPD	SMARCC2	9606	0.404	0	0	0	0.075	0.354	0	0.083
9606.ENSP00000313199	9606.ENSP00000367263	HNRNPD	AHNAK	9606	0.412	0	0	0	0.058	0.4	0	0.042
9606.ENSP00000313199	9606.ENSP00000440542	HNRNPD	CHD4	9606	0.417	0	0	0	0.163	0.314	0	0.065
9606.ENSP00000313199	9606.ENSP00000359506	HNRNPD	FMR1	9606	0.422	0	0	0	0.067	0.097	0	0.369
9606.ENSP00000313199	9606.ENSP00000355011	HNRNPD	ILF2	9606	0.425	0	0	0	0.186	0.097	0	0.281
9606.ENSP00000313199	9606.ENSP00000373474	HNRNPD	METTL14	9606	0.428	0	0	0	0.049	0.292	0	0.22
9606.ENSP00000313199	9606.ENSP00000340820	HNRNPD	MAPT	9606	0.428	0	0	0	0	0.334	0	0.176
9606.ENSP00000313199	9606.ENSP00000479488	HNRNPD	PHB	9606	0.431	0	0	0	0.066	0.292	0	0.208
9606.ENSP00000313199	9606.ENSP00000461879	HNRNPD	POLR2A	9606	0.431	0	0	0	0.066	0.337	0	0.154
9606.ENSP00000313199	9606.ENSP00000348442	HNRNPD	PSMD12	9606	0.438	0	0	0	0.087	0.045	0.4	0.052
9606.ENSP00000313199	9606.ENSP00000345412	HNRNPD	CPSF7	9606	0.438	0	0	0	0.092	0	0	0.406
9606.ENSP00000313199	9606.ENSP00000351338	HNRNPD	PLXNB1	9606	0.451	0	0	0	0	0.164	0	0.371
9606.ENSP00000313199	9606.ENSP00000356438	HNRNPD	PTGS2	9606	0.452	0	0	0	0.056	0.293	0	0.245
9606.ENSP00000313199	9606.ENSP00000336721	HNRNPD	LARP1	9606	0.454	0	0	0	0.105	0.303	0	0.194
9606.ENSP00000313199	9606.ENSP00000352257	HNRNPD	XRCC6	9606	0.456	0	0	0	0.155	0.292	0	0.163
9606.ENSP00000313199	9606.ENSP00000362287	HNRNPD	AGO3	9606	0.458	0	0	0	0.053	0.354	0	0.186
9606.ENSP00000313199	9606.ENSP00000336783	HNRNPD	TNRC6C	9606	0.462	0	0	0	0	0.103	0	0.425
9606.ENSP00000313199	9606.ENSP00000391269	HNRNPD	RBFOX1	9606	0.463	0	0	0.29	0	0	0	0.275
9606.ENSP00000313199	9606.ENSP00000352738	HNRNPD	G3BP2	9606	0.466	0	0	0	0.147	0.359	0	0.101
9606.ENSP00000313199	9606.ENSP00000418695	HNRNPD	PSMD6	9606	0.47	0	0	0	0.129	0	0.4	0.068
9606.ENSP00000313199	9606.ENSP00000438788	HNRNPD	CUL7	9606	0.475	0	0	0	0.192	0.37	0	0.05
9606.ENSP00000313199	9606.ENSP00000362306	HNRNPD	AGO4	9606	0.483	0	0	0	0.053	0.125	0	0.426
9606.ENSP00000313199	9606.ENSP00000379287	HNRNPD	YWHAZ	9606	0.484	0	0	0	0.106	0.327	0	0.211
9606.ENSP00000313199	9606.ENSP00000320949	HNRNPD	CNOT1	9606	0.493	0	0	0	0.093	0.051	0	0.458
9606.ENSP00000313199	9606.ENSP00000335321	HNRNPD	SF3B1	9606	0.509	0	0	0	0.092	0.181	0	0.392
9606.ENSP00000313199	9606.ENSP00000359206	HNRNPD	BTRC	9606	0.52	0	0	0	0	0.459	0	0.15
9606.ENSP00000313199	9606.ENSP00000356520	HNRNPD	DHX9	9606	0.529	0	0	0	0.142	0.266	0	0.312
9606.ENSP00000313199	9606.ENSP00000366604	HNRNPD	SF1	9606	0.543	0	0	0	0.222	0.319	0	0.205
9606.ENSP00000313199	9606.ENSP00000460348	HNRNPD	PRPF8	9606	0.56	0	0	0	0.122	0.407	0	0.221
9606.ENSP00000313199	9606.ENSP00000359988	HNRNPD	SRSF11	9606	0.617	0	0	0	0.137	0	0.4	0.319
9606.ENSP00000313199	9606.ENSP00000362300	HNRNPD	AGO1	9606	0.632	0	0	0	0.06	0.354	0	0.442
9606.ENSP00000313199	9606.ENSP00000359216	HNRNPD	PTBP2	9606	0.665	0	0	0	0.072	0.492	0	0.346
9606.ENSP00000313199	9606.ENSP00000425561	HNRNPD	EIF4E	9606	0.69	0	0	0	0.086	0.132	0	0.641
9606.ENSP00000313199	9606.ENSP00000494750	HNRNPD	ACTB	9606	0.745	0	0	0	0.118	0.396	0	0.56
9606.ENSP00000313199	9606.ENSP00000361927	HNRNPD	HNRNPH2	9606	0.763	0	0	0	0.086	0.254	0.4	0.488
9606.ENSP00000313199	9606.ENSP00000363745	HNRNPD	HNRNPR	9606	0.906	0	0	0	0.261	0.635	0.4	0.49
9606.ENSP00000313199	9606.ENSP00000481762	HNRNPD	CSDE1	9606	0.931	0	0	0	0.092	0.097	0.54	0.84
9606.ENSP00000313199	9606.ENSP00000400433	HNRNPD	HNRNPF	9606	0.941	0	0	0	0.247	0.732	0.4	0.572
9606.ENSP00000313199	9606.ENSP00000365458	HNRNPD	HNRNPK	9606	0.965	0	0	0	0.315	0.794	0.4	0.641
9606.ENSP00000313199	9606.ENSP00000318195	HNRNPD	NCL	9606	0.971	0	0	0.115	0.444	0.547	0	0.887
