gene,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,degree
INPP1,0.00482315112540193,6.988323406847082e-05,0.32719621251972647,0.0023267967897809723,0.26666666666666666,6
INTS1,0.006430868167202572,7.49666315906855e-05,0.33067517278043596,0.004723117822349914,0.39285714285714285,8
INTS6,0.008038585209003215,0.00010236566351625745,0.33512931034482757,0.006145826239556278,0.28888888888888886,10
IQGAP3,0.00964630225080386,0.0004041161200037992,0.35210868949900936,0.004481223995835848,0.3787878787878788,12
IQSEC2,0.02090032154340836,0.0008473605802982537,0.3765133171912833,0.01936518811367573,0.38461538461538464,26
IRF2BPL,0.0008038585209003215,0.0,0.335671883432272,0.0025410800196397905,0.0,1
IRX5,0.003215434083601286,1.4850099570970994e-05,0.31084457771114443,0.0016453505062935122,0.5,4
ITGA8,0.00964630225080386,0.00010413064385993545,0.35411329348135495,0.005769313027979806,0.3787878787878788,12
ITGB3,0.028938906752411574,0.0017814280564492412,0.393795504906616,0.02068612325826454,0.2396825396825397,36
ITPR1,0.05144694533762058,0.007390927974627426,0.41633199464524767,0.0318988883373833,0.15228174603174602,64
ITSN1,0.03295819935691318,0.004725167254641494,0.3954227590591227,0.017148135521028757,0.1524390243902439,41
JARID2,0.03536977491961415,0.0009381736811361585,0.3756038647342995,0.044991548034120775,0.3773784355179704,44
JMJD1C,0.02090032154340836,0.00035344391082631454,0.3539118065433855,0.02730143306083131,0.48307692307692307,26
KANK1,0.008842443729903537,0.0006774480331365895,0.3659899970579582,0.0075433534523819505,0.2,11
KANSL1,0.02491961414790997,0.000791456269208634,0.37996334758704947,0.03282429808168117,0.4731182795698925,31
KAT2B,0.06752411575562701,0.003605237525211105,0.41260364842454395,0.08608741539026143,0.3032128514056225,84
KAT6A,0.03778135048231511,0.0005692224942183419,0.3746987951807229,0.05349315943757644,0.44588344125809437,47
KAT6B,0.02491961414790997,0.0002642806542061996,0.3645955451348183,0.035754861082327616,0.4881720430107527,31
KATNAL1,0.0040192926045016075,3.492889602939861e-05,0.28856413825098587,0.0008191485746365924,0.3,5
KATNAL2,0.017684887459807074,0.0013246945428183,0.38573643410852715,0.014360322221264285,0.21645021645021645,22
KCNA2,0.04340836012861736,0.002931483720509395,0.38442521631644005,0.025615789003455097,0.33193570929419985,54
KCNA3,0.02170418006430868,0.0004794003785677398,0.3647024333040164,0.012813826472490243,0.3561253561253561,27
KCNB1,0.03376205787781351,0.0014784016732511483,0.3737980769230769,0.01805158556105358,0.3635307781649245,42
KCNC1,0.03697749196141479,0.0009525575239098588,0.38194657660423703,0.024124747543503255,0.36618357487922704,46
KCNC2,0.01929260450160772,0.002017825369639679,0.3507189173949817,0.008305836201316037,0.358695652173913,24
KCND2,0.04260450160771704,0.001904989004770304,0.38790146554412225,0.026316253229683433,0.28374455732946297,53
KCND3,0.028938906752411574,0.0005962370255148876,0.36078886310904873,0.013255876903797934,0.4174603174603175,36
KCNH1,0.01527331189710611,6.30702159982105e-05,0.344884945938453,0.009397845014977054,0.47953216374269003,19
KCNH5,0.012057877813504822,9.234653668979178e-05,0.3325314087142475,0.006267936547011206,0.4,15
KCNH7,0.007234726688102894,7.84829149317316e-05,0.30297126156843646,0.002800504941520897,0.6111111111111112,9
KCNJ10,0.023311897106109324,0.0010505970913297917,0.358294930875576,0.013010166371082493,0.29802955665024633,29
KCNJ15,0.0040192926045016075,8.882779064697333e-05,0.3013565891472868,0.0009581921562618174,0.4,5
KCNMA1,0.028135048231511254,0.000998638105078965,0.3693586698337292,0.01396530780371262,0.2957983193277311,35
KCNN2,0.013665594855305467,5.475195619992865e-05,0.33767643865363733,0.006909098402337023,0.5514705882352942,17
KCNQ2,0.06028938906752412,0.0038027426263373735,0.4096147513994073,0.03679480772940956,0.26414414414414417,75
KCNQ3,0.03778135048231511,0.0011089126211587458,0.3807774716865626,0.020222766798634224,0.3774283071230342,47
KCNS3,0.01045016077170418,0.00023109326488835054,0.3307630949215634,0.0030886590266235776,0.4230769230769231,13
KCTD13,0.006430868167202572,0.00031677743966648564,0.3439314348907935,0.004103115351650315,0.21428571428571427,8
KDM1A,0.07877813504823152,0.003252952566249981,0.42471833390235575,0.10262981886483906,0.31390700610140965,98
KDM1B,0.03054662379421222,0.0004138703339790947,0.35953757225433525,0.038703529953452706,0.5206258890469416,38
KDM2A,0.03778135048231511,0.00021492534231532713,0.371898355754858,0.05685128389210091,0.5494912118408881,47
KDM2B,0.03536977491961415,0.001183851621351836,0.3742478941034898,0.05129115365583885,0.48731501057082455,44
KDM3A,0.0297427652733119,0.001341298887730807,0.3806609547123623,0.043421293437034325,0.4954954954954955,37
KDM3B,0.03295819935691318,0.0009934900926736232,0.3814780742103649,0.05038445744583213,0.5365853658536586,41
KDM4B,0.03215434083601286,0.00038742740749929324,0.3874182497664279,0.04795922795334221,0.5217948717948718,40
KDM4C,0.023311897106109324,4.1705500817438784e-05,0.35190947666195194,0.034959571893681825,0.6428571428571429,29
KDM5A,0.04340836012861736,0.0008582821912969554,0.3773127085228996,0.05579836436337525,0.39273235499650594,54
KDM5B,0.04742765273311897,0.0021018383314609437,0.4028497409326425,0.06569687327438237,0.39918176504967856,59
KDM5C,0.06591639871382636,0.007211066708783445,0.42940973420780115,0.0807655620940878,0.25805480277024995,82
KDM6A,0.09244372990353697,0.008385111924070382,0.43664443664443664,0.1134279335441393,0.26788710907704044,115
KDM6B,0.06672025723472669,0.002734252694362934,0.41758979523329975,0.08625891421842195,0.3367616808698207,83
KHDRBS2,0.007234726688102894,0.00020520694798995467,0.34204014297497937,0.0041048508150346085,0.25,9
KIAA0232,0.001607717041800643,0.0,0.30822596630327054,0.0014281629047502066,1.0,2
KIF13B,0.005627009646302251,3.984833066234269e-05,0.3329764453961456,0.0029495695127506705,0.23809523809523808,7
KIF14,0.01607717041800643,0.001337357504564994,0.36225975538730343,0.00593108792695482,0.11052631578947368,20
KIF1A,0.02652733118971061,0.003162926899674772,0.3730134932533733,0.011131549781499906,0.17234848484848486,33
KIF5C,0.01607717041800643,0.0005967766392279324,0.3629997081995915,0.009453276849626475,0.21052631578947367,20
KIRREL3,0.00964630225080386,0.002049902142185408,0.33924188710117265,0.003799210680899798,0.10606060606060606,12
KIZ,0.002411575562700965,3.4412681642152555e-05,0.28119349005424954,0.00023408820095154967,0.0,3
KLF16,0.0040192926045016075,0.001640774501981823,0.32918761577136807,0.005379413468102067,0.3,5
KLF7,0.003215434083601286,9.072096794618254e-05,0.31311351623458344,0.0011996627883495768,0.16666666666666666,4
KLHL20,0.007234726688102894,0.0009772204072226965,0.3179146434960388,0.0024591417589164173,0.25,9
KMT2A,0.08038585209003216,0.0036013757393978897,0.4216949152542373,0.10715583798019071,0.3238383838383838,100
KMT2B,0.03617363344051447,0.00022719033981842034,0.3743605176045742,0.05429934086446601,0.5494949494949495,45
KMT2C,0.06993569131832797,0.0033445905087560535,0.418996295048838,0.09253716342447442,0.32076984763432237,87
KMT2D,0.06752411575562701,0.003084379054931607,0.418996295048838,0.09216575036459075,0.33419391853126795,84
KMT2E,0.04501607717041801,0.0008975337637377566,0.3837137569401604,0.05944494648882818,0.4,56
KMT5B,0.03054662379421222,0.0009345232690172315,0.38182934315531003,0.03982444187705587,0.4182076813655761,38
KNG1,0.02652733118971061,0.00304280041181837,0.3732373237323732,0.011116913729177131,0.14583333333333334,33
KPTN,0.0040192926045016075,4.9203718998332026e-05,0.32012352032938757,0.002080574466986451,0.3,5
KRR1,0.012861736334405145,0.0005125300473948467,0.3381353628703452,0.005713308920576923,0.1,16
KSR2,0.007234726688102894,2.4576559822319984e-05,0.33676231727125067,0.005057450370814758,0.6944444444444444,9
LAMA1,0.012057877813504822,0.00022701839184304824,0.3476802683063164,0.005395380413221329,0.21904761904761905,15
LAMB1,0.012057877813504822,0.00035199344194970696,0.3414768048311831,0.00391392633208602,0.19047619047619047,15
LARP1,0.01929260450160772,0.00028665092527141694,0.37023809523809526,0.01812968475844895,0.4311594202898551,24
LAS1L,0.013665594855305467,0.001552181466661163,0.34622877817979403,0.014263122106987266,0.39705882352941174,17
LDB1,0.017684887459807074,0.0024141338832005125,0.3706793802145411,0.01300559949211685,0.18181818181818182,22
LDLR,0.01045016077170418,0.0003264166494772514,0.34251101321585903,0.0042294545237113205,0.46153846153846156,13
LEMD3,0.00964630225080386,0.00017235419128162611,0.3681562592482983,0.008781420076497367,0.24242424242424243,12
LEO1,0.027331189710610933,0.0010339250339874715,0.37915269734836937,0.035136086705817776,0.39572192513368987,34
LEP,0.03617363344051447,0.002861767366536891,0.4072013093289689,0.031421647633989185,0.2404040404040404,45
LHX2,0.02090032154340836,0.0006615239798471406,0.3395196506550218,0.006349250487964452,0.27692307692307694,26
LILRB2,0.007234726688102894,0.000683298383074451,0.3362162162162162,0.00420146408420412,0.2222222222222222,9
LIN7B,0.02009646302250804,0.00024955433532158433,0.35482030804335424,0.017200098475569282,0.6266666666666667,25
LMX1B,0.016881028938906754,0.0007774901108293676,0.35240793201133147,0.0058434092578264095,0.1523809523809524,21
LNPK,0.001607717041800643,5.0323960226163616e-05,0.29782140292075654,0.000717184960671208,0.0,2
LRBA,0.002411575562700965,8.080931201327543e-06,0.27718360071301246,0.00033323728664006326,0.3333333333333333,3
LRFN2,0.012861736334405145,4.40386904355543e-05,0.34555555555555556,0.012536855541576315,0.6083333333333333,16
LRFN5,0.02090032154340836,0.0015880787068689934,0.3663133097762073,0.012471314373185773,0.23692307692307693,26
LRP1,0.014469453376205787,0.0005870357512134407,0.37134328358208957,0.009095327388417123,0.2679738562091503,18
LRP2,0.022508038585209004,0.0018589994756841996,0.37056896038129283,0.009318136025500842,0.17724867724867724,28
LRRC1,0.003215434083601286,1.1079598452629747e-05,0.32659490679968495,0.0020956544465885996,0.3333333333333333,4
LRRC4,0.00964630225080386,7.923967769786091e-05,0.35350951974992895,0.00706905458546587,0.4393939393939394,12
LRRC4C,0.012861736334405145,0.00020051781861844608,0.3492419988770354,0.009130170216976645,0.5,16
LZTR1,0.012861736334405145,0.0025993974067498224,0.3711217183770883,0.013925165899394375,0.325,16
LZTS2,0.005627009646302251,8.823440916988411e-06,0.36913946587537094,0.009343437887725545,0.5714285714285714,7
MACF1,0.01045016077170418,0.0011150949910155566,0.36374269005847953,0.006776745881185912,0.07692307692307693,13
MACROD2,0.011254019292604502,0.000351064234128105,0.3459399332591769,0.005785817484708222,0.2087912087912088,14
MADD,0.005627009646302251,0.00047529574417705286,0.31469769795092334,0.0011429267370788435,0.19047619047619047,7
MAGEC3,0.0040192926045016075,0.0,0.3321762349799733,0.006208522291873955,1.0,5
MAGEL2,0.012057877813504822,0.0003645451396290157,0.3529078014184397,0.005416634746396241,0.3047619047619048,15
MAN1B1,0.00482315112540193,0.0017327851502169634,0.2829845313921747,0.00034217969596079287,0.26666666666666666,6
MAOA,0.03536977491961415,0.004877419860088489,0.40025740025740025,0.023242407797635162,0.1849894291754757,44
MAOB,0.03617363344051447,0.00413375637721982,0.3996145197558625,0.02462178943905121,0.22828282828282828,45
MAP1A,0.008038585209003215,2.83986165473975e-05,0.3711217183770883,0.010682743186829581,0.4444444444444444,10
MAP1B,0.03215434083601286,0.002219843485965061,0.4050797785737545,0.02789488764971198,0.24871794871794872,40
MAP4K1,0.00482315112540193,0.00013986757963982782,0.3072363546554705,0.0009462501409545314,0.0,6
MAP4K4,0.00482315112540193,2.3043893292139253e-05,0.3379516435751155,0.003946939186846201,0.26666666666666666,6
MAPK3,0.09003215434083602,0.014979458006789863,0.4536834427425237,0.07003429319981642,0.15476190476190477,112
MAPK8IP1,0.011254019292604502,0.000543630347134979,0.3534090909090909,0.005410973438745511,0.15384615384615385,14
MAPK8IP3,0.01045016077170418,0.0004661879405119457,0.3522083805209513,0.005877092072763712,0.21794871794871795,13
MAPT,0.06672025723472669,0.009721191533781532,0.44796543032048974,0.05769223973552842,0.18248604172788715,83
MARK1,0.008038585209003215,0.00021830564742671726,0.34963462619449126,0.005575539638310276,0.2222222222222222,10
MARK2,0.01527331189710611,0.001003714021171714,0.37857577601947656,0.010777515525347139,0.1695906432748538,19
MAST1,0.001607717041800643,1.6839375248188586e-06,0.3319103521878335,0.002706394594215846,0.0,2
MAST3,0.002411575562700965,1.6839375248188586e-06,0.33476856835306784,0.003455049510223635,0.6666666666666666,3
MBD1,0.006430868167202572,8.913348408941015e-06,0.3354908306364617,0.007506501498051827,0.6071428571428571,8
MBD3,0.016881028938906754,3.9278973290470875e-05,0.35757401552170165,0.025966215331548612,0.5571428571428572,21
MBD4,0.011254019292604502,0.00027541227170899856,0.35270768358378224,0.010514606560634486,0.2087912087912088,14
MBD5,0.018488745980707395,0.0013282376593629131,0.3814780742103649,0.01732573658023411,0.21739130434782608,23
MBD6,0.0040192926045016075,3.039568402994839e-06,0.30693313594868,0.0029825414259284683,0.6,5
MBOAT7,0.0008038585209003215,0.0,0.25970772442588724,0.00020837770998561168,0.0,1
MCM4,0.01929260450160772,0.0039928331174531205,0.363849078677976,0.01745315389289274,0.3007246376811594,24
MCM6,0.017684887459807074,0.0007013734304083353,0.36534508076358296,0.017767987232412845,0.3722943722943723,22
MCPH1,0.013665594855305467,0.0009969740973877277,0.3525077925758005,0.009159592720897782,0.14705882352941177,17
MDGA1,0.01045016077170418,0.000131508836230662,0.33676231727125067,0.007513012262332679,0.38461538461538464,13
MDGA2,0.016881028938906754,0.000982780580506214,0.35411329348135495,0.009176073425038279,0.20952380952380953,21
MECP2,0.1045016077170418,0.02015387427735129,0.46504672897196264,0.10638527560362643,0.16279069767441862,130
MED12L,0.008038585209003215,0.0002698553996022435,0.3344985211078247,0.006177654894445048,0.4222222222222222,10
MED13,0.024115755627009645,0.001762267016782205,0.37880633373934225,0.02188622563917211,0.3057471264367816,30
MED13L,0.04180064308681672,0.0033056979390661038,0.39392020265991134,0.03743224088942427,0.2579185520361991,52
MED23,0.02009646302250804,0.0002030288762300529,0.3603707995365006,0.022663193753104608,0.45,25
MEF2C,0.03858520900321544,0.0033692703911578055,0.4150817484150818,0.041129521048923125,0.20567375886524822,48
MEGF10,0.008842443729903537,0.0002508803176817493,0.3588116527256994,0.0056900868836177,0.2,11
MEGF11,0.003215434083601286,5.4424003199741246e-05,0.3106893106893107,0.0011808828777015075,0.5,4
MEIS2,0.01527331189710611,0.0011704938432435745,0.34613244296048973,0.0068939082201629155,0.15204678362573099,19
MET,0.04340836012861736,0.004360747938638807,0.41716968477531857,0.03579027604097139,0.19217330538085256,54
METTL14,0.01607717041800643,0.0004156933757964195,0.38218125960061444,0.019730380136366847,0.3631578947368421,20
METTL26,0.0008038585209003215,0.0,0.19283831964036582,2.3566994568109554e-07,0.0,1
MFRP,0.0008038585209003215,0.0,0.29590865842055186,0.0008008741825625301,0.0,1
MIB1,0.006430868167202572,0.0002330974865242986,0.3287526427061311,0.00258411651234002,0.17857142857142858,8
MINK1,0.011254019292604502,0.0003034006336620371,0.3463251670378619,0.006511501221825118,0.23076923076923078,14
MKRN1,0.00482315112540193,3.4990336133399586e-05,0.3478747203579418,0.005452403109819599,0.13333333333333333,6
MLANA,0.003215434083601286,8.546287952735229e-05,0.3211980376968758,0.002043821601301259,0.0,4
MNT,0.003215434083601286,1.6896879830177697e-06,0.3497329210008434,0.006282127003555221,0.5,4
MRTFB,0.003215434083601286,4.371964990729606e-05,0.2952064546748932,0.0009734330587432791,0.5,4
MSANTD2,0.0008038585209003215,0.0,0.2477100756670649,9.129263772877638e-05,0.0,1
MSL2,0.01607717041800643,0.0005514437715963212,0.3632116788321168,0.016080015416920206,0.41578947368421054,20
MSL3,0.024115755627009645,0.0006210198679025857,0.3696879643387816,0.02916494611757267,0.38850574712643676,30
MSR1,0.007234726688102894,0.00021260029064858947,0.3162175902389425,0.0016474033366441448,0.16666666666666666,9
MSRA,0.00482315112540193,0.0002298550082458224,0.33512931034482757,0.002917057405815928,0.26666666666666666,6
MSX2,0.014469453376205787,0.0005409253975260284,0.3604752245725877,0.009602748674932979,0.20915032679738563,18
MTF1,0.002411575562700965,2.1489241812956727e-05,0.3278861360042172,0.00501959486017508,0.3333333333333333,3
MTHFR,0.02009646302250804,0.001943716601785682,0.36534508076358296,0.007570983006591198,0.11333333333333333,25
MTOR,0.07234726688102894,0.009234141676675352,0.44942196531791906,0.06995961402707804,0.20449438202247192,90
MTSS2,0.002411575562700965,5.408063108111909e-05,0.29318878152250766,0.0006226740079095934,0.0,3
MUC12,0.00482315112540193,7.58140983824529e-05,0.2773071778867588,0.00023104790638827245,0.3333333333333333,6
MUC4,0.01045016077170418,0.004812634662791895,0.3604752245725877,0.007726658029105929,0.1794871794871795,13
MYCBP2,0.00964630225080386,0.0003342483553165395,0.3414768048311831,0.003902603165754204,0.16666666666666666,12
MYH10,0.01607717041800643,0.0005418320069406662,0.3681562592482983,0.007967290078973153,0.23684210526315788,20
MYH4,0.005627009646302251,0.0001996531979563365,0.3515117264764058,0.00395402327974227,0.2857142857142857,7
MYH9,0.03697749196141479,0.0036955621143652173,0.4108322324966975,0.022357690339227226,0.16328502415458937,46
MYLK,0.007234726688102894,5.85959779651023e-05,0.3334226748860895,0.0033425130629869165,0.4722222222222222,9
MYO16,0.0008038585209003215,0.0,0.2533604887983707,6.447542402221368e-05,0.0,1
MYO1E,0.008038585209003215,0.00017946378378926888,0.35002813731007315,0.0042814416148113914,0.24444444444444444,10
MYO5A,0.024115755627009645,0.002041921624164015,0.3837137569401604,0.013870953677880816,0.1839080459770115,30
MYO5C,0.007234726688102894,0.00010858527754137772,0.344884945938453,0.0040360725222235985,0.5555555555555556,9
MYO7A,0.012057877813504822,0.002388528269961469,0.3605797101449275,0.005380308048930013,0.23809523809523808,15
MYO9B,0.007234726688102894,9.349709384098338e-05,0.3402625820568928,0.003150979872178546,0.16666666666666666,9
MYOCD,0.00964630225080386,0.00038519963795617093,0.3714541654225142,0.014551471271915436,0.42424242424242425,12
MYT1L,0.02090032154340836,0.0006250822538091184,0.3778857837181045,0.014694194992112972,0.22153846153846155,26
NAA10,0.012057877813504822,0.0005525008665981016,0.36110304789550074,0.010422666696450858,0.26666666666666666,15
NAA15,0.00964630225080386,0.00023945591255781685,0.367938479739722,0.00829495959154484,0.10606060606060606,12
NAALADL2,0.005627009646302251,0.00017717553540990048,0.32094943240454077,0.0029590425883476304,0.19047619047619047,7
NACC1,0.00482315112540193,0.00014310380226243045,0.3179959100204499,0.0021615483875767998,0.2,6
NASP,0.01527331189710611,0.0004244818812221042,0.3544159544159544,0.011892207067042552,0.27485380116959063,19
NAV2,0.002411575562700965,3.307177564525157e-05,0.26868250539956806,0.00012029191440291914,0.0,3
NAV3,0.005627009646302251,0.0006337161642672769,0.32362122788761705,0.0017557490908051737,0.19047619047619047,7
NBEA,0.007234726688102894,0.00025443204162366005,0.3383192820233886,0.004095122611347154,0.08333333333333333,9
NCAPH2,0.007234726688102894,5.002963934271568e-05,0.33085106382978724,0.008114084720304577,0.4444444444444444,9
NCKAP1,0.027331189710610933,0.003174938691252057,0.3881435257410296,0.015173136020375096,0.19786096256684493,34
NCL,0.05064308681672026,0.003358799536318291,0.4138389886892881,0.05073329376409442,0.26216077828981055,63
NCOA1,0.03536977491961415,0.0010733196462524059,0.38573643410852715,0.036251101324479285,0.2632135306553911,44
NCOR1,0.08118971061093247,0.00671171439887891,0.43044982698961937,0.09540873550097033,0.2386138613861386,101
NDUFA5,0.006430868167202572,0.00026731840466451533,0.338411316648531,0.0026964788334588904,0.07142857142857142,8
NEDD4,0.03376205787781351,0.0025761904891714368,0.4181512605042017,0.032657655299467556,0.1835075493612079,42
NEGR1,0.006430868167202572,0.00016810230126826714,0.3260812581913499,0.0037682597651711625,0.2857142857142857,8
NEO1,0.012861736334405145,0.00244893590721298,0.3475831237775915,0.00449583247944259,0.14166666666666666,16
NEXMIF,0.0040192926045016075,0.0001123276402925352,0.2942985568961438,0.0007218535483338972,0.0,5
NF1,0.06511254019292605,0.007114146750024045,0.4386459802538787,0.0718183129793696,0.22962962962962963,81
NFE2L3,0.001607717041800643,1.9440980633263707e-06,0.3077684314695695,0.00163048520174331,0.0,2
NFIA,0.012057877813504822,0.0002527074804925097,0.3458437586877954,0.006754392562069538,0.38095238095238093,15
NFIB,0.011254019292604502,0.00014360633449218244,0.3525077925758005,0.008089234519268424,0.31868131868131866,14
NFIX,0.008842443729903537,7.083461186562149e-05,0.3409153192655522,0.0061691505400545766,0.43636363636363634,11
NINL,0.008842443729903537,0.0008023042346635017,0.3339597315436242,0.0022622389783703623,0.07272727272727272,11
NIPA1,0.012057877813504822,0.0006020508244024085,0.34651810584958215,0.005044605126601045,0.3904761904761905,15
NIPA2,0.00964630225080386,0.00012502177892539416,0.3424167354803193,0.004493140059720872,0.5303030303030303,12
NIPBL,0.0522508038585209,0.0032931905160365122,0.39429477020602216,0.05824543638046305,0.25769230769230766,65
NKX2-2,0.012057877813504822,0.00019353267310027309,0.34565156988052237,0.006742764111697259,0.3047619047619048,15
NLGN1,0.06511254019292605,0.0031997805151778836,0.41801075268817206,0.052294656014798,0.3271604938271605,81
NLGN2,0.04983922829581994,0.0019870296861058353,0.4152202937249666,0.045501178459241336,0.39344262295081966,62
NLGN3,0.0635048231511254,0.003039880437441524,0.4241391067166724,0.05209579253876995,0.31320999675430056,79
NLGN4X,0.06430868167202572,0.004469548376261797,0.4307479224376731,0.0535453552775876,0.2971518987341772,80
NLGN4Y,0.03215434083601286,0.0007583847795429574,0.3970635173954676,0.031888966392860964,0.5435897435897435,40
NOTCH1,0.0819935691318328,0.010052689053198147,0.4468390804597701,0.09306533508534505,0.2158804115705688,102
NOVA2,0.01527331189710611,0.0006661843468819478,0.3569583931133429,0.007998669189045174,0.25146198830409355,19
NPAS2,0.01527331189710611,0.00027569310383942353,0.35310814646608,0.013308428330185681,0.38011695906432746,19
NPAS3,0.01045016077170418,0.00023306630377599845,0.34279415817029485,0.004126220666876916,0.14102564102564102,13
NPFFR2,0.001607717041800643,8.139539509785559e-07,0.28440786465477824,0.00048310663075105075,0.0,2
NPTN,0.008842443729903537,2.733842687676903e-05,0.3221963221963222,0.00456174375376908,0.6363636363636364,11
NR1D1,0.00964630225080386,0.00025930992215150093,0.3453636868406441,0.009195728975511637,0.3787878787878788,12
NR2F1,0.01527331189710611,0.0002262382937012738,0.3463251670378619,0.010947446596025942,0.391812865497076,19
NR3C2,0.01607717041800643,0.0012010683160532424,0.38430645659561324,0.014802376585980272,0.18947368421052632,20
NR4A2,0.02090032154340836,0.0009629301620955205,0.37605804111245467,0.015556899789390753,0.15692307692307692,26
NRCAM,0.0297427652733119,0.00128607325134727,0.3797313797313797,0.018595821125210507,0.2627627627627628,37
NRP2,0.008842443729903537,0.0001238652193184319,0.3234529381175247,0.0024989672437895527,0.2909090909090909,11
NRXN1,0.12218649517684887,0.021990564845095345,0.44460328806290206,0.07230734895961452,0.17662948762635064,152
NRXN2,0.06672025723472669,0.0029936403818403307,0.4065359477124183,0.04830178320898937,0.317660887452248,83
NRXN3,0.03938906752411576,0.0015097188385588176,0.38229870928088505,0.02999621641631333,0.4175170068027211,49
NSD1,0.04742765273311897,0.0013781043688944135,0.3985901954501762,0.07061121519617633,0.43015780245470486,59
NSD2,0.03215434083601286,0.0002832737049260751,0.38790146554412225,0.05256664856687087,0.517948717948718,40
NSMCE3,0.005627009646302251,6.022866220639614e-05,0.3220295107429459,0.0034862545030170185,0.3333333333333333,7
NTNG1,0.02491961414790997,0.0011183762790104382,0.36566725455614346,0.011168662182364732,0.21935483870967742,31
NTNG2,0.01929260450160772,0.0006856248677922539,0.3569583931133429,0.007614004113630659,0.213768115942029,24
NTRK1,0.05385852090032154,0.008758867211575271,0.42140921409214094,0.03928478662492299,0.1759384893713252,67
NTRK2,0.06189710610932476,0.006238103541945173,0.4305988231221876,0.05246544967108956,0.24777853725222146,77
NTRK3,0.02491961414790997,0.000804409851105728,0.39871794871794874,0.023355710840635525,0.24516129032258063,31
NUAK1,0.002411575562700965,1.236959878744073e-05,0.31319234642497484,0.0013170290265561329,0.3333333333333333,3
NUDCD2,0.006430868167202572,3.98374841080977e-05,0.3508178228990412,0.005850763899067698,0.39285714285714285,8
NUP133,0.01607717041800643,0.0007323084038719183,0.3536100056850483,0.00887262579642139,0.22631578947368422,20
NUP155,0.01527331189710611,0.0006505489504006989,0.3497329210008434,0.007769324350557174,0.2222222222222222,19
NXF1,0.02170418006430868,0.0008151048622362439,0.35777969513948804,0.012060947212130305,0.36182336182336183,27
NXPH1,0.008842443729903537,0.00025845614335891605,0.3314681588062883,0.00765190449821368,0.6,11
OCRL,0.017684887459807074,0.002230018235036005,0.3680473372781065,0.008039831569928073,0.22943722943722944,22
OFD1,0.01607717041800643,0.00298346554991026,0.34204014297497937,0.003239242821299769,0.14210526315789473,20
OPHN1,0.02009646302250804,0.0010185021572789873,0.3724550898203593,0.012776772770810095,0.19,25
OR1C1,0.0008038585209003215,0.0,0.26107030430220357,0.0001265045050482147,0.0,1
OR2T10,0.0008038585209003215,0.0,0.15776791376030438,2.6396506739827026e-09,0.0,1
OR52M1,0.0008038585209003215,0.0,0.15776791376030438,2.6396506739827026e-09,0.0,1
OTUD7A,0.00482315112540193,6.49080622285565e-05,0.271319520174482,0.0003118506129458689,0.26666666666666666,6
OTULIN,0.005627009646302251,0.0002803881390473356,0.32186287192755497,0.00203204620308814,0.3333333333333333,7
OTX1,0.008038585209003215,1.2965245147909715e-05,0.3256544502617801,0.003439230744779593,0.7555555555555555,10
OXT,0.02572347266881029,0.0014104818242559277,0.3803118312442678,0.01476207442700863,0.20161290322580644,32
OXTR,0.024115755627009645,0.0008087383958927584,0.3773127085228996,0.0132309807978425,0.23908045977011494,30
P2RX5,0.001607717041800643,0.0,0.30452876376988985,0.0020702084146856903,1.0,2
P4HA2,0.006430868167202572,0.001020945533615947,0.3213639886334281,0.0032353537058298467,0.14285714285714285,8
PABPC1,0.04983922829581994,0.002310058561224529,0.39655722027414725,0.03238341684364732,0.26652564780539395,62
PACS1,0.002411575562700965,7.78746706636938e-06,0.2978927203065134,0.0009295592215829014,0.6666666666666666,3
PACS2,0.005627009646302251,0.00033778666712619464,0.32668067226890757,0.002349678352516559,0.14285714285714285,7
PAFAH1B2,0.006430868167202572,0.00046902765050860944,0.3354908306364617,0.002474736910276302,0.10714285714285714,8
PAH,0.006430868167202572,0.00016600991450171836,0.30490196078431375,0.0011204347909568538,0.39285714285714285,8
PAK1,0.03135048231511254,0.0017610864127895949,0.38705662725575607,0.014851663269015533,0.19163292847503374,39
PAK2,0.03697749196141479,0.0040909676914358,0.3992297817715019,0.01859801817011831,0.15555555555555556,46
PAPOLG,0.008842443729903537,4.97788968691966e-05,0.3293619274556526,0.005786145558921719,0.36363636363636365,11
PARD3B,0.003215434083601286,6.617894721238757e-06,0.31678125795772855,0.0018900986220845076,0.3333333333333333,4
PATJ,0.006430868167202572,0.0018231555508384243,0.35716336491530287,0.005438146872500227,0.14285714285714285,8
PAX5,0.022508038585209004,0.0007571681630918825,0.3743605176045742,0.025379688651701034,0.2777777777777778,28
PAX6,0.05305466237942122,0.006608976800412326,0.42012833502195207,0.04719146550164935,0.2083916083916084,66
PBX1,0.018488745980707395,0.000771115044295382,0.36448871960152357,0.019096071994139114,0.2490118577075099,23
PC,0.011254019292604502,0.0014297271122613552,0.3363071100297378,0.002656101600974788,0.0989010989010989,14
PCCA,0.005627009646302251,6.264187750630137e-05,0.2968265330470055,0.0005468508041230793,0.2857142857142857,7
PCCB,0.00964630225080386,0.0005905927013041131,0.32650918635170606,0.0012892023601709082,0.13636363636363635,12
PCDH10,0.027331189710610933,0.001093726999919597,0.38729763387297633,0.02107896993039637,0.39572192513368987,34
